filename,frame_num,boxes,online_boxes,module_result,RBP
anomaly_52.mp4,100,"tensor([[150.2617,  82.2969, 172.7656, 116.4219]])","tensor([[149.8877,  82.2962,  23.3201,  34.0867]])","[[5, 0.8889611562093099, 0.0, 1, 0, 0, 0], [10, 0.8936079221666565, 0.0, 1, 0, 0, 0], [15, 0.9311115270456819, 0.0, 1, 0, 0, 0], [20, 0.9582965260296987, 0.0, 1, 0, 0, 0], [25, 0.9797457961123257, 0.0, 1, 0, 0, 0], [30, 0.9910692074352596, 0.0, 1, 0, 0, 0], [35, 0.9812791554078141, 0.0, 1, 0, 0, 0], [40, 0.993976469298417, 0.0, 1, 0, 0, 0], [45, 1.0081426395532844, 0.0, 1, 0, 0, 0], [50, 1.008134974131167, 0.0, 1, 0, 0, 0], [55, 1.0291542409317458, 0.0, 1, 0, 0, 0], [60, 1.0369991306433803, 0.0, 1, 0, 0, 0], [65, 1.0472798566400172, 0.0, 1, 0, 0, 0], [70, 1.065197013591425, 0.0, 1, 0, 0, 0], [75, 1.0773373749597208, 0.0, 1, 0, 0, 0], [80, 1.074391453431114, 0.0, 1, 0, 0, 0], [85, 1.0577903375474402, 0.0, 1, 0, 0, 0], [90, 1.0116557274674278, 0.0, 1, 0, 0, 0], [95, 1.0269713977409367, 0.0, 1, 0, 0, 0], [100, 1.0350322654186737, 0.0, 1, 0, 0, 0]]",0.504151
anomaly_52.mp4,200,"tensor([[154.2812,  88.7344, 173.6328, 118.7031]])","tensor([[154.1650,  88.7974,  20.0349,  29.5326]])","[[105, 1.0600698175923924, 0.0, 1, 0, 0, 0], [110, 1.0678315216569179, 0.0, 1, 0, 0, 0], [115, 1.0731495873969077, 0.0, 1, 0, 0, 0], [120, 1.0175740828126436, 0.0, 1, 0, 0, 0], [125, 0.993830527887288, 0.0, 1, 0, 0, 0], [130, 0.9837800336680876, 0.0, 1, 0, 0, 0], [135, 0.9855423019916429, 0.0, 1, 0, 0, 0], [140, 0.9459515196651106, 0.0, 1, 0, 0, 0], [145, 0.9234206888105897, 0.0, 1, 0, 0, 0], [150, 0.7325065453539992, 0.0, 1, 0, 0, 0], [155, 0.7511891216055536, 0.0, 1, 0, 0, 0], [160, 0.740126742858981, 0.0, 1, 0, 0, 0], [165, 0.6897677432854389, 0.0, 1, 0, 0, 0], [170, 0.7113266502171456, 0.0, 1, 0, 0, 0], [175, 0.7370274284832874, 0.0, 1, 0, 0, 0], [180, 0.7390742638287975, 0.0, 1, 0, 0, 0], [185, 0.7215059351713364, 0.0, 1, 0, 0, 0], [190, 0.7735963606826886, 0.0, 1, 0, 0, 0], [195, 0.7368289706290057, 0.0, 1, 0, 0, 0], [200, 0.7704177691278602, 0.0, 1, 0, 0, 0]]",0.46487996
anomaly_52.mp4,300,"tensor([[149.6406,  83.1406, 171.4375, 116.4453]])","tensor([[149.5237,  83.0220,  21.7546,  33.2194]])","[[205, 0.7768949677211291, 0.0, 1, 0, 0, 0], [210, 0.7684991771152502, 0.0, 1, 0, 0, 0], [215, 0.7633470079276018, 0.0, 1, 0, 0, 0], [220, 0.8600351804189567, 0.0, 1, 0, 0, 0], [225, 0.906466228679534, 0.0, 1, 0, 0, 0], [230, 0.9097006872522874, 0.0, 1, 0, 0, 0], [235, 0.9497268668642675, 0.0, 1, 0, 0, 0], [240, 0.9671374907156481, 0.0, 1, 0, 0, 0], [245, 0.9736387780108279, 0.0, 1, 0, 0, 0], [250, 0.9770625306028933, 0.0, 1, 0, 0, 0], [255, 0.956427594316466, 0.0, 1, 0, 0, 0], [260, 0.9590207104785501, 0.0, 1, 0, 0, 0], [265, 0.8893962082865414, 0.0, 1, 0, 0, 0], [270, 0.8928343932864209, 0.0, 1, 0, 0, 0], [275, 0.9230283608943827, 0.0, 1, 0, 0, 0], [280, 0.9431208762237588, 0.0, 1, 0, 0, 0], [285, 0.9560490185765881, 0.0, 1, 0, 0, 0], [290, 0.9427114952397252, 0.0, 1, 0, 0, 0], [295, 0.9282099870021057, 0.0, 1, 0, 0, 0], [300, 0.9409839829552405, 0.0, 1, 0, 0, 0]]",0.49861825
anomaly_52.mp4,400,"tensor([[193.4297,  47.3516, 210.0234,  78.6875],
        [143.6758,  75.1875, 163.8828, 109.6719]])","tensor([[194.3108,  46.6059,  15.3571,  31.8979],
        [142.0522,  75.0188,  22.5752,  34.9668]])","[[305, 0.9522908950844832, 0.0, 1, 0, 0, 0], [310, 0.9000685458709275, 0.0, 1, 0, 0, 0], [315, 0.8443742245644236, 0.0, 1, 0, 0, 0], [320, 0.849385547615725, 0.0, 1, 0, 0, 0], [325, 0.8984531058424446, 0.0, 1, 0, 0, 0], [330, 0.8812723141335065, 0.0, 1, 0, 0, 0], [335, 0.9416972957274083, 0.0, 1, 0, 0, 0], [340, 0.9523776245169225, 0.0, 1, 0, 0, 0], [345, 0.896821888547521, 0.0, 1, 0, 0, 0], [350, 0.9002296406870679, 0.0, 1, 0, 0, 0], [355, 1.022273139403751, 0.0, 1, 0, 0, 0], [360, 1.1358320126708652, 0.0, 1, 0, 1, 1], [365, 0.672166863731133, 33.46972097616325, 0, 0, 1, 1], [370, 0.27885562980138445, 33.23652609203716, 0, 0, 0, 1], [375, 0.35754735210515776, 33.00841643513902, 0, 0, 1, 1], [380, 0.8890382059730845, 30.335622624235025, 0, 0, 1, 1], [385, 0.9943754120505209, 30.058276730378275, 0, 0, 1, 1], [390, 1.102093036585347, 29.78674201721296, 0, 0, 1, 1], [395, 1.7746479919805058, 30.074906483645133, 0, 1, 1, 0], [400, 1.6656796048716391, 30.36856927812043, 0, 1, 1, 0]]",0.5792865
anomaly_52.mp4,500,"tensor([[141.1406,  78.8125, 162.5859, 113.3828],
        [185.8281,  49.7656, 199.5547,  73.4531]])","tensor([[141.1469,  78.8097,  21.2109,  34.6891]])","[[405, 0.44516426098192835, 30.202441954252638, 1, 0, 0, 1], [410, 1.937595258725722, 30.335622624235025, 0, 1, 1, 1], [415, 2.0648296209693697, 30.474374480865066, 1, 1, 1, 0], [420, 1.7697395638237101, 30.776411421736615, 0, 1, 1, 0], [425, 1.087300824801711, 31.20897306865447, 0, 1, 0, 0], [430, 0.7621327434275145, 31.083556746292725, 1, 0, 1, 0], [435, 1.8426629071625957, 31.395660528168538, 0, 1, 1, 0], [440, 0.7951827762660741, 31.280984639234106, 3, 0, 0, 0], [445, 0.9729842126636564, 29.520162601178196, 3, 0, 0, 0], [450, 1.9831220774316307, 29.732137494637012, 2, 1, 0, 0], [455, 0.5902500807721367, 29.680970334542636, 1, 0, 0, 0], [460, 1.7380691668396366, 30.030651008594536, 1, 1, 0, 1], [465, 1.7950290681917143, 30.38420642373271, 0, 1, 1, 0], [470, 0.8869541481648374, 30.779213765137015, 0, 1, 0, 0], [475, 2.070167586299135, 31.005805907926344, 1, 1, 1, 0], [480, 1.6701632063830705, 31.36494858914964, 0, 1, 1, 0], [485, 1.7355431999901327, 31.727590516772622, 0, 1, 1, 0], [490, 0.9571481495687522, 32.12102115437802, 0, 1, 0, 0], [495, 1.8618441638190006, 32.486304806795125, 0, 1, 1, 0], [500, 0.9580583107890561, 32.87917273898478, 1, 1, 0, 0]]",0.5190766
normal_trimmed_50.mp4,100,"tensor([[104.7031, 128.0391, 122.7031, 155.3281],
        [ 68.8438,  74.0195,  85.6016,  96.6484],
        [ 93.9883,  82.3359, 108.4531, 104.0469],
        [101.0312,  64.0430, 115.0039,  83.8594]])","tensor([[104.6444, 128.0518,  18.1657,  27.2995],
        [ 68.9951,  73.9596,  16.7376,  22.6566],
        [ 93.9403,  82.5738,  14.1915,  21.8941],
        [100.7379,  64.1536,  15.0058,  19.9254]])","[[5, 0.0, -1, 2, 1, 0, 0], [10, 1.5554999691241183, 0.0, 3, 2, 0, 0], [15, 2.2786513087754394, 0.4330127018922193, 2, 2, 0, 0], [20, 1.5605017696015033, 0.8660254037844386, 2, 1, 0, 0], [25, 1.5849860726054932, 1.299038105676658, 2, 1, 0, 0], [30, 1.6023995838498855, 1.7320508075688772, 2, 1, 0, 0], [35, 1.5901266404640708, 2.165063509461097, 2, 1, 0, 0], [40, 1.5775211994620832, 2.598076211353316, 2, 1, 0, 0], [45, 2.339368919500098, 2.598076211353316, 2, 2, 0, 0], [50, 2.3409819111214745, 2.598076211353316, 3, 2, 0, 0], [55, 2.001341804529138, 3.9698866482558417, 3, 1, 0, 0], [60, 2.7545960990364997, 3.9698866482558417, 3, 2, 0, 0], [65, 2.0477185971069525, 4.17612260356422, 3, 1, 0, 0], [70, 2.043939962331715, 4.409081537009721, 3, 1, 0, 0], [75, 2.0441788573164126, 4.66476151587624, 3, 1, 0, 0], [80, 2.0433472924472227, 4.9396356140913875, 3, 1, 0, 0], [85, 2.0094230343810486, 5.230678732248808, 3, 1, 0, 0], [90, 2.753112318384216, 5.230678732248808, 3, 2, 0, 0], [95, 2.7204193403697423, 5.230678732248808, 3, 2, 0, 0], [100, 1.9188942814308898, 5.535341001239219, 3, 1, 0, 0]]",0.5212949
normal_trimmed_50.mp4,200,"tensor([[ 78.3906, 128.5312, 101.9062, 156.2812],
        [ 91.6211,  64.3984, 105.2422,  85.7422],
        [ 89.9141,  83.8516, 103.3750, 105.2734],
        [ 70.7305,  71.6797,  85.4688,  92.2852]])","tensor([[ 79.2242, 128.5944,  21.1841,  27.5118],
        [ 71.0582,  71.5224,  14.7192,  20.7084],
        [ 89.9904,  83.7015,  13.2984,  21.4274],
        [ 91.5720,  64.5892,  14.1102,  21.5722]])","[[105, 1.9403832558900358, 5.851495535331118, 3, 1, 0, 0], [110, 1.952281090350527, 6.177378084592201, 3, 1, 0, 0], [115, 2.727300589684065, 6.177378084592201, 3, 2, 0, 0], [120, 2.012168128888675, 6.511528238439882, 3, 1, 0, 0], [125, 2.0325765190857985, 6.8527366796047255, 3, 1, 0, 0], [130, 2.817540481586659, 6.8527366796047255, 3, 2, 0, 0], [135, 2.8725527457981457, 6.8527366796047255, 3, 2, 0, 0], [140, 2.6594603337245766, 6.8527366796047255, 4, 2, 0, 0], [145, 2.698605815116882, 6.8527366796047255, 3, 2, 0, 0], [150, 2.702048631332775, 6.8527366796047255, 3, 2, 0, 0], [155, 2.7340020815563926, 6.8527366796047255, 3, 3, 0, 0], [160, 2.755401607276459, 6.8527366796047255, 3, 2, 0, 0], [165, 2.7015973540901967, 6.8527366796047255, 3, 2, 0, 0], [170, 2.7340443238612124, 6.8527366796047255, 3, 3, 0, 0], [175, 2.068416909101328, 7.200000000000001, 3, 2, 0, 1], [180, 3.052289936640553, 12.631530214330946, 3, 1, 0, 1], [185, 1.920971993240909, 13.059692016106489, 3, 1, 0, 1], [190, 2.594783317081171, 15.248954463991883, 3, 1, 0, 1], [195, 1.875090008783687, 15.711688096991452, 3, 1, 0, 0], [200, 1.8855990462288805, 16.176324347259953, 3, 1, 0, 0]]",0.511393
normal_trimmed_50.mp4,300,"tensor([[180.3945, 113.6719, 202.9141, 148.7500],
        [ 28.0312,  89.1250,  42.2969, 112.5117],
        [ 79.2188, 128.3594, 101.1406, 155.2188],
        [ 30.6562, 122.5781,  50.6406, 152.1484],
        [ 94.2891,  79.5703, 110.7266, 105.4141]])","tensor([[ 27.0937,  89.4131,  14.8045,  23.3669],
        [ 30.8709, 122.7279,  19.4827,  29.3490],
        [178.7504, 113.6262,  25.0088,  35.4318],
        [ 78.8152, 128.2920,  21.4773,  27.2066],
        [ 93.7851,  79.2800,  16.9470,  25.7449]])","[[205, 1.9407818785231492, 16.642703861955088, 3, 1, 0, 0], [210, 2.464828195087887, 16.915154417846495, 4, 1, 0, 0], [215, 3.111046742675671, 17.119031061651707, 5, 2, 0, 0], [220, 2.9253538608177294, 18.32177666057525, 5, 1, 0, 0], [225, 3.421189835358291, 18.627936010197157, 4, 2, 0, 0], [230, 3.803489518533823, 18.784551498505362, 5, 2, 0, 0], [235, 2.934065628992191, 19.222382786741086, 3, 2, 0, 0], [240, 2.9199358190816915, 19.662384773978967, 3, 2, 0, 0], [245, 2.9325979330427216, 20.104414938017968, 3, 2, 0, 0], [250, 3.614479299698684, 20.389948504103682, 3, 3, 0, 0], [255, 3.3985479216114505, 20.55138377336183, 3, 2, 0, 0], [260, 2.5189375936848584, 20.590880869938516, 3, 2, 0, 0], [265, 2.415132027266213, 20.642416888533184, 3, 2, 0, 0], [270, 1.9611019463927208, 20.62159062730128, 2, 1, 0, 0], [275, 2.1974410557660633, 20.612117188682973, 1, 2, 0, 0], [280, 3.8308589183462063, 20.850659461993043, 2, 3, 0, 0], [285, 3.2711335889148074, 20.982135258357285, 1, 3, 0, 0], [290, 3.176067419610208, 21.12463017427761, 1, 3, 0, 0], [295, 3.15407307684895, 21.277922830953212, 1, 3, 0, 0], [300, 3.677686083956161, 21.546098834823905, 2, 3, 0, 0]]",0.53914434
normal_trimmed_39.mp4,100,"tensor([[283.3203,  56.5469, 293.6406,  73.9258],
        [271.5312,  80.3438, 287.0879, 105.2266]])","tensor([[283.0952,  56.5207,  10.5931,  17.3905],
        [270.9738,  80.4533,  16.6354,  25.2767]])","[[5, 0.0, -1, 1, 0, 0, 0], [10, 0.240665107245988, 0.0, 1, 0, 0, 0], [15, 0.23859000860606017, 0.0, 1, 0, 0, 0], [20, 0.2355346238155107, 0.0, 1, 1, 0, 0], [25, 1.7794366511952875, 1.5, 1, 1, 0, 0], [30, 0.23132773835357057, 2.0, 1, 1, 0, 0], [35, 1.5758079569561545, 2.3570226039551585, 1, 1, 0, 0], [40, 0.23369838504378984, 2.8284271247461903, 1, 1, 0, 0], [45, 1.0899651916494453, 3.031088913245535, 1, 1, 0, 0], [50, 0.2302573742496179, 3.4641016151377544, 1, 2, 0, 0], [55, 0.6252903269088298, 3.6000000000000005, 1, 1, 0, 0], [60, 0.24308390061133878, 4.0, 1, 1, 0, 0], [65, 1.38901159816326, 4.317406628984581, 1, 1, 0, 0], [70, 1.2560476318917704, 4.66476151587624, 1, 1, 0, 0], [75, 1.0328362436275238, 5.03587132480567, 1, 1, 0, 0], [80, 0.910550861883299, 5.425863986500215, 1, 1, 0, 0], [85, 0.8438594308690502, 5.830951894845301, 1, 1, 0, 0], [90, 0.8109037654539956, 6.248199740725324, 1, 1, 0, 0], [95, 0.7905397584624699, 6.675327707311453, 1, 1, 0, 0], [100, 0.7873791981872102, 7.110555533852471, 1, 1, 0, 0]]",0.52579254
normal_trimmed_39.mp4,200,"tensor([[284.2930,  56.7656, 294.3672,  73.6484],
        [271.2031,  78.7031, 286.2148, 103.1797]])","tensor([[271.1726,  78.7698,  15.4979,  25.5701],
        [284.2301,  56.6589,  10.1280,  16.9845]])","[[105, 0.7927330223476569, 7.552483035399682, 2, 0, 0, 0], [110, 0.8213610427517798, 8.0, 1, 1, 0, 0], [115, 0.8240436731847183, 8.452218643646177, 1, 1, 0, 0], [120, 0.8385878596207945, 8.908422980528035, 1, 1, 0, 0], [125, 0.8459664076694793, 9.368030742904295, 1, 1, 0, 0], [130, 0.8610772914346304, 9.830564581955606, 0, 2, 0, 0], [135, 0.8517232479528616, 10.295630140987, 0, 2, 0, 0], [140, 0.8498069418439181, 10.762899237658969, 1, 1, 0, 0], [145, 0.6209359162629653, 10.910545357588683, 0, 1, 0, 0], [150, 0.6365430783715927, 11.070682002478437, 0, 1, 0, 0], [155, 0.8615639280805661, 11.54816002660164, 1, 1, 0, 0], [160, 0.8502626027051908, 12.026637102698325, 1, 1, 0, 0], [165, 0.8255530859777357, 12.505998560690786, 1, 1, 0, 0], [170, 0.811333811813815, 12.986146464598342, 1, 1, 0, 0], [175, 0.8083411979829312, 13.46699669562594, 1, 1, 0, 0], [180, 0.8257715122940704, 13.948476619330155, 1, 1, 0, 0], [185, 0.8460861392295556, 14.430523206037956, 1, 1, 0, 0], [190, 0.8398236619371365, 14.913081505845799, 1, 1, 0, 0], [195, 0.8287405270013153, 15.396103403134184, 1, 1, 0, 0], [200, 0.739976273587691, 15.879546593023367, 2, 0, 0, 0]]",0.5078088
