filename,frame_num,boxes,online_boxes,module_result,RBP
anomaly_52.mp4,100,"tensor([[150.2617,  82.2969, 172.7656, 116.4219],
        [213.6953,  61.6875, 225.8711,  81.4180]])","tensor([[149.8877,  82.2962,  23.3201,  34.0867]])","[[5, 0.8889611562093099, 0.0, 1, 0, 0, 0], [10, 0.8936079221666565, 0.0, 1, 0, 0, 0], [15, 0.9311115270456819, 0.0, 1, 0, 0, 0], [20, 0.9582965260296987, 0.0, 1, 0, 0, 0], [25, 0.9797457961123257, 0.0, 1, 0, 0, 0], [30, 0.9910692074352596, 0.0, 1, 0, 0, 0], [35, 0.9812791554078141, 0.0, 1, 0, 0, 0], [40, 0.993976469298417, 0.0, 1, 0, 0, 1], [45, 1.0081426395532844, 0.0, 1, 0, 0, 0], [50, 1.008134974131167, 0.0, 1, 0, 0, 1], [55, 1.0291542409317458, 0.0, 1, 0, 0, 0], [60, 1.0369991306433803, 0.0, 1, 0, 0, 0], [65, 1.0472798566400172, 0.0, 1, 0, 0, 0], [70, 1.065197013591425, 0.0, 1, 0, 0, 0], [75, 1.0773373749597208, 0.0, 1, 1, 0, 0], [80, 1.074391453431114, 0.0, 1, 1, 0, 0], [85, 1.0577903375474402, 0.0, 1, 0, 0, 0], [90, 1.0116557274674278, 0.0, 1, 0, 0, 1], [95, 1.0269713977409367, 0.0, 1, 1, 0, 0], [100, 1.0350322654186737, 0.0, 1, 0, 1, 0]]",0.52965856
anomaly_52.mp4,200,"tensor([[154.2812,  88.7344, 173.6328, 118.7031]])","tensor([[154.1650,  88.7974,  20.0349,  29.5326]])","[[105, 1.0600698175923924, 0.0, 1, 0, 0, 0], [110, 1.0678315216569179, 0.0, 1, 0, 1, 0], [115, 1.0731495873969077, 0.0, 1, 0, 0, 0], [120, 1.0175740828126436, 0.0, 1, 0, 0, 0], [125, 0.993830527887288, 0.0, 1, 0, 0, 0], [130, 0.9837800336680876, 0.0, 1, 0, 0, 0], [135, 0.9855423019916429, 0.0, 1, 0, 0, 0], [140, 0.9459515196651106, 0.0, 1, 0, 0, 0], [145, 0.9234206888105897, 0.0, 1, 0, 0, 0], [150, 0.7325065453539992, 0.0, 1, 0, 0, 0], [155, 0.7511891216055536, 0.0, 1, 0, 0, 0], [160, 0.740126742858981, 0.0, 1, 0, 0, 0], [165, 0.6897677432854389, 0.0, 1, 0, 0, 0], [170, 0.7113266502171456, 0.0, 1, 0, 0, 0], [175, 0.7370274284832874, 0.0, 1, 0, 0, 0], [180, 0.7390742638287975, 0.0, 1, 0, 0, 0], [185, 0.7215059351713364, 0.0, 1, 0, 0, 0], [190, 0.7735963606826886, 0.0, 1, 0, 0, 0], [195, 0.7368289706290057, 0.0, 1, 0, 0, 1], [200, 0.7704177691278602, 0.0, 1, 0, 0, 0]]",0.47730082
anomaly_52.mp4,300,"tensor([[149.6406,  83.1406, 171.4375, 116.4453],
        [203.7266,  52.2344, 217.7852,  73.1719]])","tensor([[149.5237,  83.0220,  21.7546,  33.2194]])","[[205, 0.7768949677211291, 0.0, 1, 0, 0, 0], [210, 0.7684991771152502, 0.0, 1, 0, 0, 0], [215, 0.7633470079276018, 0.0, 1, 0, 0, 0], [220, 0.8600351804189567, 0.0, 1, 0, 0, 0], [225, 0.906466228679534, 0.0, 1, 0, 1, 0], [230, 0.9097006872522874, 0.0, 1, 0, 0, 0], [235, 0.9497268668642675, 0.0, 1, 0, 0, 0], [240, 0.9671374907156481, 0.0, 1, 0, 0, 0], [245, 0.9736387780108279, 0.0, 1, 0, 0, 0], [250, 0.9770625306028933, 0.0, 1, 0, 0, 0], [255, 0.956427594316466, 0.0, 1, 0, 0, 0], [260, 0.9590207104785501, 0.0, 1, 0, 0, 0], [265, 0.8893962082865414, 0.0, 1, 0, 0, 0], [270, 0.8928343932864209, 0.0, 1, 0, 0, 0], [275, 0.9230283608943827, 0.0, 1, 0, 0, 0], [280, 0.9431208762237588, 0.0, 1, 0, 0, 0], [285, 0.9560490185765881, 0.0, 1, 0, 0, 0], [290, 0.9427114952397252, 0.0, 1, 0, 0, 0], [295, 0.9282099870021057, 0.0, 1, 0, 0, 0], [300, 0.9409839829552405, 0.0, 1, 0, 1, 0]]",0.5093297
anomaly_52.mp4,400,"tensor([[193.4297,  47.3516, 210.0234,  78.6875],
        [143.6758,  75.1875, 163.8828, 109.6719],
        [230.3105,  46.1875, 244.4531,  69.8750],
        [225.4453,  65.6484, 243.4766,  89.6094],
        [285.3516,  77.6484, 298.6953,  99.7344]])","tensor([[231.7316,  46.0503,  13.8356,  23.6492],
        [193.7470,  46.3311,  16.3351,  32.1195],
        [142.1719,  75.0722,  22.3910,  34.9793]])","[[305, 0.9522908950844832, 0.0, 1, 0, 0, 0], [310, 0.9000685458709275, 0.0, 1, 0, 0, 0], [315, 0.8443742245644236, 0.0, 1, 0, 1, 0], [320, 0.849385547615725, 0.0, 1, 0, 1, 0], [325, 0.8984531058424446, 0.0, 1, 0, 1, 0], [330, 0.8812723141335065, 0.0, 1, 0, 0, 2], [335, 0.9416972957274083, 0.0, 2, 0, 0, 0], [340, 0.9523776245169225, 0.0, 1, 0, 0, 0], [345, 0.896821888547521, 0.0, 1, 0, 0, 0], [350, 0.9002296406870679, 0.0, 1, 0, 0, 0], [355, 1.022273139403751, 0.0, 1, 0, 0, 1], [360, 1.343091511032829, 35.5, 1, 0, 1, 1], [365, 1.8634620665150736, 33.70789554721894, 0, 1, 1, 1], [370, 1.8371996304062914, 33.70789554721894, 1, 0, 1, 1], [375, 0.8675921880616594, 33.23652609203716, 1, 0, 1, 1], [380, 0.9096261281815524, 32.76515764582181, 0, 0, 1, 1], [385, 1.0237599200383727, 32.293790252754306, 0, 0, 2, 2], [390, 1.1307116508686477, 31.822423959633664, 0, 1, 1, 2], [395, 2.466512099324497, 30.285103598964294, 1, 2, 1, 2], [400, 2.129036926898342, 30.467195473164246, 0, 1, 1, 3]]",0.5928994
anomaly_52.mp4,500,"tensor([[141.1406,  78.8125, 162.5859, 113.3828],
        [185.8281,  49.7656, 199.5547,  73.4531],
        [171.4766,  44.1250, 188.9648,  79.0938]])","tensor([[170.7049,  44.0129,  18.6811,  35.7185],
        [141.2250,  78.8079,  21.0504,  34.6853],
        [185.4429,  49.6488,  14.4753,  23.3154]])","[[405, 2.138921911261882, 30.65432269680738, 2, 1, 1, 1], [410, 2.3298914375947937, 30.65432269680738, 2, 1, 1, 1], [415, 2.158470616204869, 30.84639363037436, 1, 1, 1, 0], [420, 2.311037328964763, 31.04331651096577, 0, 1, 1, 1], [425, 2.350468384285383, 31.244999599935987, 1, 1, 0, 1], [430, 2.3876969823593015, 31.45135132232, 1, 1, 1, 0], [435, 2.3779691918464088, 31.662280397975127, 3, 1, 1, 0], [440, 2.348236316003991, 31.877695964420013, 4, 1, 0, 0], [445, 2.4227570184460867, 31.03932988967384, 4, 1, 0, 0], [450, 2.0397798618438685, 31.339432030590473, 3, 1, 1, 0], [455, 1.6027476059249277, 31.68343415730056, 3, 1, 0, 0], [460, 1.7568288728549912, 32.03123475609393, 2, 1, 0, 1], [465, 2.056709390742791, 31.039848940067703, 2, 1, 1, 1], [470, 1.8257648106223787, 31.39400155019002, 0, 1, 1, 0], [475, 1.7647818317318524, 31.751202951839304, 1, 1, 1, 0], [480, 2.098738119514394, 30.72458299147443, 1, 1, 1, 0], [485, 2.1898908637752825, 30.9924283050699, 1, 1, 1, 0], [490, 2.2640784009717505, 31.261242875523184, 0, 1, 1, 1], [495, 2.289388782522375, 31.535532275805455, 1, 1, 1, 0], [500, 2.25898225171296, 31.81515490505512, 1, 1, 1, 0]]",0.5068395
normal_trimmed_50.mp4,100,"tensor([[104.7031, 128.0391, 122.7031, 155.3281],
        [ 68.8438,  74.0195,  85.6016,  96.6484],
        [ 93.9883,  82.3359, 108.4531, 104.0469],
        [101.0312,  64.0430, 115.0039,  83.8594],
        [ 30.6172, 122.3594,  49.9492, 152.7031],
        [220.3203,  76.9531, 239.8594, 111.2656]])","tensor([[104.6444, 128.0518,  18.1657,  27.2995],
        [ 68.9951,  73.9596,  16.7376,  22.6566],
        [ 93.9403,  82.5738,  14.1915,  21.8941],
        [100.8076,  64.1152,  14.9219,  19.9553],
        [ 30.5202, 122.3637,  19.5717,  30.3220]])","[[5, 0.0, -1, 2, 3, 0, 0], [10, 2.7274412026782975, 0.0, 3, 2, 0, 0], [15, 2.7704247668292794, 0.0, 3, 2, 0, 0], [20, 2.756083281660343, 0.0, 3, 2, 0, 0], [25, 2.8209089895022004, 0.0, 2, 3, 0, 0], [30, 2.9154120700544035, 0.0, 3, 2, 0, 0], [35, 3.0768644077268616, 0.0, 3, 2, 0, 0], [40, 2.8850951810191057, 0.0, 2, 3, 0, 0], [45, 2.801293983013636, 0.0, 2, 3, 0, 0], [50, 2.7920109451965756, 0.0, 3, 2, 0, 0], [55, 2.8060926465023592, 0.0, 3, 2, 0, 0], [60, 2.7753818688133927, 0.0, 3, 2, 0, 0], [65, 2.8052771761184467, 0.0, 3, 2, 0, 0], [70, 2.7962886870002537, 0.0, 3, 2, 0, 0], [75, 2.7833400029754003, 0.0, 3, 2, 0, 0], [80, 2.7895183197531233, 0.0, 3, 2, 0, 0], [85, 2.7712560767028407, 0.0, 3, 2, 0, 1], [90, 2.7521699374730586, 0.0, 3, 2, 0, 1], [95, 2.7200826225511747, 0.0, 3, 2, 0, 1], [100, 2.6902402688591187, 0.0, 3, 2, 0, 1]]",0.5206689
normal_trimmed_50.mp4,200,"tensor([[ 78.3906, 128.5312, 101.9062, 156.2812],
        [ 91.6211,  64.3984, 105.2422,  85.7422],
        [ 89.9141,  83.8516, 103.3750, 105.2734],
        [ 70.7305,  71.6797,  85.4688,  92.2852],
        [ 30.6875, 122.1641,  50.2891, 153.3672],
        [224.8438,  95.7031, 249.8398, 137.5938],
        [217.4688,  75.5625, 236.3438, 106.1406]])","tensor([[ 79.2262, 128.5937,  21.1825,  27.5126],
        [ 71.0582,  71.5224,  14.7192,  20.7084],
        [ 89.9904,  83.7015,  13.2984,  21.4274],
        [ 91.5980,  64.5862,  14.0663,  21.5732],
        [ 30.4127, 122.1759,  20.0829,  31.2597],
        [217.3205,  75.8260,  18.8535,  30.1616],
        [222.8927,  94.9777,  31.5236,  40.5497]])","[[105, 2.7251632728802755, 0.0, 3, 2, 0, 0], [110, 2.744008159300961, 0.0, 3, 2, 0, 0], [115, 2.738261527296217, 0.0, 3, 2, 0, 1], [120, 2.7825054697783713, 0.0, 3, 2, 0, 1], [125, 2.8293461039514725, 0.0, 3, 2, 0, 1], [130, 2.8223924088304315, 0.0, 3, 2, 0, 0], [135, 2.869267548645605, 0.0, 4, 2, 0, 0], [140, 2.6521632100999093, 0.0, 4, 2, 0, 1], [145, 2.690502853452365, 0.0, 3, 2, 0, 0], [150, 2.6940743040043573, 0.0, 3, 2, 0, 0], [155, 2.726679106823151, 0.0, 3, 3, 0, 1], [160, 2.7487073727706344, 0.0, 3, 3, 0, 1], [165, 3.580831241486931, 11.553017883748915, 3, 3, 0, 1], [170, 3.6165933230700062, 11.553017883748915, 3, 3, 0, 1], [175, 3.7720067219793685, 11.553017883748915, 3, 3, 0, 1], [180, 4.355888286020338, 14.7038798156355, 3, 3, 0, 1], [185, 4.180800372181343, 14.7038798156355, 3, 2, 0, 2], [190, 4.139606480626952, 14.7038798156355, 4, 2, 0, 1], [195, 4.581474291466255, 14.7038798156355, 3, 2, 0, 2], [200, 4.916341253532269, 14.7038798156355, 3, 2, 0, 2]]",0.5814092
normal_trimmed_50.mp4,300,"tensor([[180.3945, 113.6719, 202.9141, 148.7500],
        [ 28.0312,  89.1250,  42.2969, 112.5117],
        [ 79.2188, 128.3594, 101.1406, 155.2188],
        [ 30.6562, 122.5781,  50.6406, 152.1484],
        [ 94.2891,  79.5703, 110.7266, 105.4141],
        [ 84.1484,  66.4375, 101.2812,  89.5938]])","tensor([[ 27.0937,  89.4129,  14.8059,  23.3664],
        [ 84.2308,  66.6286,  17.1080,  23.6377],
        [ 30.8906, 122.7290,  19.4419,  29.3450],
        [178.5849, 113.7420,  24.9554,  35.3832],
        [ 78.7102, 128.3013,  21.7269,  27.1598],
        [ 93.5392,  79.0490,  16.8489,  25.3552]])","[[205, 5.1071565515877895, 14.7038798156355, 4, 2, 0, 1], [210, 5.130795750311383, 14.7038798156355, 5, 2, 0, 1], [215, 5.354636963069209, 17.297037318569906, 5, 2, 0, 1], [220, 5.599380405489247, 17.297037318569906, 5, 2, 0, 1], [225, 5.655329120055363, 17.297037318569906, 5, 2, 0, 1], [230, 5.5987443306722495, 17.297037318569906, 5, 3, 0, 0], [235, 4.747667955503215, 17.427976790207175, 4, 2, 0, 2], [240, 4.270089915309808, 17.564168070250297, 4, 3, 0, 0], [245, 3.9838097309299223, 17.70548996780377, 4, 3, 0, 0], [250, 3.6143534030288977, 18.044649483988323, 3, 3, 0, 0], [255, 3.739492639960105, 18.387750678100897, 4, 2, 0, 0], [260, 3.795051522451625, 18.734576990153794, 3, 5, 0, 0], [265, 3.6794320113033123, 19.084925333885906, 3, 4, 0, 0], [270, 2.6981554380953106, 19.345542122153102, 4, 1, 0, 0], [275, 3.911172990668964, 19.702474463883973, 3, 3, 0, 0], [280, 4.129656829223194, 20.062402647738878, 3, 3, 0, 0], [285, 4.095097538657102, 20.42516829796024, 3, 3, 0, 0], [290, 4.0075855700842835, 20.79062288629179, 3, 3, 0, 0], [295, 3.707215582750934, 21.06500356040796, 2, 3, 0, 0], [300, 4.194250391153493, 21.435586649308203, 3, 3, 0, 0]]",0.5012384
normal_trimmed_39.mp4,100,"tensor([[283.3203,  56.5469, 293.6406,  73.9258],
        [271.5312,  80.3438, 287.0879, 105.2266]])","tensor([[283.0952,  56.5207,  10.5931,  17.3905],
        [271.1792,  80.4241,  16.2888,  25.1235]])","[[5, 0.0, -1, 2, 0, 0, 0], [10, 0.240665107245988, 0.0, 1, 0, 0, 0], [15, 0.23859000860606017, 0.0, 1, 0, 0, 0], [20, 0.2355346238155107, 0.0, 1, 1, 0, 0], [25, 1.7794366511952875, 1.5, 1, 3, 0, 0], [30, 0.23132773835357057, 2.0, 1, 3, 0, 0], [35, 1.5758079569561545, 2.3570226039551585, 1, 3, 0, 0], [40, 0.6152623076809173, 2.598076211353316, 1, 2, 0, 0], [45, 1.6438929083795688, 2.560381915956203, 1, 3, 0, 0], [50, 0.5976499528248643, 2.924988129130708, 1, 2, 0, 0], [55, 0.6223384312657743, 3.3166247903554, 1, 2, 0, 0], [60, 0.6347928415691086, 3.726779962499649, 1, 2, 0, 0], [65, 1.175791356054873, 4.149966532662911, 1, 1, 0, 0], [70, 1.0849373365998076, 4.58257569495584, 1, 1, 0, 0], [75, 0.9399124031993153, 5.022173057773122, 1, 1, 0, 0], [80, 0.8616591981025863, 5.467073155618908, 1, 2, 0, 0], [85, 0.8143646286937667, 5.916079783099616, 1, 1, 0, 0], [90, 0.7900248386668238, 6.368324391514267, 1, 1, 0, 0], [95, 0.773857797839779, 6.82316316348624, 1, 1, 0, 0], [100, 0.7727223016427445, 7.280109889280518, 1, 1, 0, 0]]",0.5202855
normal_trimmed_39.mp4,200,"tensor([[284.2930,  56.7656, 294.3672,  73.6484],
        [271.2031,  78.7031, 286.2148, 103.1797],
        [182.9219,  54.2070, 196.7227,  71.6406]])","tensor([[284.2433,  56.6636,  10.1018,  16.9766],
        [271.2173,  78.7685,  15.4141,  25.5615]])","[[105, 0.7791640971479504, 7.7387911774959335, 2, 0, 0, 0], [110, 0.8078188835030934, 8.198915917499228, 1, 1, 0, 0], [115, 0.8111063034905044, 8.660254037844387, 1, 1, 0, 0], [120, 0.8258366563108718, 9.122621455602673, 1, 1, 0, 0], [125, 0.8334044775969573, 9.585869229698936, 1, 1, 0, 0], [130, 0.8491690042052085, 10.04987562112089, 0, 2, 0, 0], [135, 0.8406888566520934, 10.514540197058336, 0, 2, 0, 0], [140, 0.8396854861930857, 10.979779394667071, 1, 1, 0, 0], [145, 0.8364942485775941, 11.445523142259598, 1, 1, 0, 0], [150, 0.8532358618761103, 11.911712256803758, 1, 1, 0, 0], [155, 0.8533080435846566, 12.378296418418095, 1, 1, 0, 0], [160, 0.8422981640735543, 12.84523257866513, 1, 1, 0, 0], [165, 0.8159693288260902, 13.312483698477237, 1, 1, 0, 0], [170, 0.8035859834786052, 13.780017739062925, 1, 1, 0, 0], [175, 0.8016820620204422, 14.247806848775006, 1, 1, 0, 0], [180, 0.8196801511153211, 14.715826703096077, 1, 1, 0, 0], [185, 0.8403887972107521, 15.184055965240498, 1, 1, 0, 0], [190, 0.834687304430967, 15.652475842498529, 2, 1, 0, 0], [195, 0.8241687658569296, 16.121069719124996, 2, 1, 0, 0], [200, 0.7363304491880621, 16.58982285083907, 3, 0, 0, 0]]",0.48729828
