filename,frame_num,boxes,online_boxes,module_result,RBP
anomaly_52.mp4,100,"tensor([[150.2734,  82.2969, 172.7656, 116.4219]])","tensor([[149.8962,  82.3006,  23.3111,  34.0855]])","[[5, 0.8887205123901367, 0.0, 1, 0, 0, 0], [10, 0.8918182759044934, 0.0, 1, 0, 0, 0], [15, 0.9308264768220198, 0.0, 1, 0, 0, 0], [20, 0.9578075793489708, 0.0, 1, 0, 0, 0], [25, 0.9795279173991199, 0.0, 1, 0, 0, 0], [30, 0.991289925917954, 0.0, 1, 0, 0, 0], [35, 0.9843241143028081, 0.0, 1, 0, 0, 0], [40, 0.9947884949312898, 0.0, 1, 0, 0, 0], [45, 1.008161905491041, 0.0, 1, 0, 0, 0], [50, 1.0073771505625473, 0.0, 1, 0, 0, 0], [55, 1.0291550504003624, 0.0, 1, 0, 0, 0], [60, 1.0372983807590401, 0.0, 1, 0, 0, 0], [65, 1.0467249700976993, 0.0, 1, 0, 0, 0], [70, 1.0651382514224015, 0.0, 1, 0, 0, 0], [75, 1.076841994097985, 0.0, 1, 0, 0, 0], [80, 1.074724789371923, 0.0, 1, 0, 0, 0], [85, 1.0575652098136743, 0.0, 1, 0, 0, 0], [90, 1.0115680705561847, 0.0, 1, 0, 0, 0], [95, 1.0264668516450683, 0.0, 1, 0, 0, 0], [100, 1.0345962957731842, 0.0, 1, 0, 0, 0]]",0.5039815
anomaly_52.mp4,200,"tensor([[154.2812,  88.7500, 173.6328, 118.7109]])","tensor([[154.1646,  88.8082,  20.0322,  29.5245]])","[[105, 1.059693888829533, 0.0, 1, 0, 0, 0], [110, 1.067792252608342, 0.0, 1, 0, 0, 0], [115, 1.0724285237876074, 0.0, 1, 0, 0, 0], [120, 1.0163387254272038, 0.0, 1, 0, 0, 0], [125, 0.9933499247364352, 0.0, 1, 0, 0, 0], [130, 0.9830045363802924, 0.0, 1, 0, 0, 0], [135, 0.9852837394520009, 0.0, 1, 0, 0, 0], [140, 0.9455361957183565, 0.0, 1, 0, 0, 0], [145, 0.9233430720600495, 0.0, 1, 0, 0, 0], [150, 0.7324602356650018, 0.0, 1, 0, 0, 0], [155, 0.751197363162035, 0.0, 1, 0, 0, 0], [160, 0.7411443906223288, 0.0, 1, 0, 0, 0], [165, 0.6901414578804008, 0.0, 1, 0, 0, 0], [170, 0.7120025089277533, 0.0, 1, 0, 0, 0], [175, 0.7372173956765854, 0.0, 1, 0, 0, 0], [180, 0.738309494933309, 0.0, 1, 0, 0, 0], [185, 0.7209951453399034, 0.0, 1, 0, 0, 0], [190, 0.7727059308465414, 0.0, 1, 0, 0, 0], [195, 0.73653262459113, 0.0, 1, 0, 0, 0], [200, 0.7701044897012347, 0.0, 1, 0, 0, 0]]",0.46482348
anomaly_52.mp4,300,"tensor([[149.6523,  83.1250, 171.4297, 116.4297]])","tensor([[149.5219,  83.0118,  21.7531,  33.2218]])","[[205, 0.77639423383881, 0.0, 1, 0, 0, 0], [210, 0.7684158212220495, 0.0, 1, 0, 0, 0], [215, 0.7634140225246663, 0.0, 1, 0, 0, 0], [220, 0.8604255223338555, 0.0, 1, 0, 0, 0], [225, 0.9061787051430864, 0.0, 1, 0, 0, 0], [230, 0.9115307619532681, 0.0, 1, 0, 0, 0], [235, 0.9521335748396496, 0.0, 1, 0, 0, 0], [240, 0.9679848228270203, 0.0, 1, 0, 0, 0], [245, 0.9745104371890344, 0.0, 1, 0, 0, 0], [250, 0.9774776694189408, 0.0, 1, 0, 0, 0], [255, 0.9566992354085357, 0.0, 1, 0, 0, 0], [260, 0.9597389273520681, 0.0, 1, 0, 0, 0], [265, 0.8901585190770334, 0.0, 1, 0, 0, 0], [270, 0.8935934732917303, 0.0, 1, 0, 0, 0], [275, 0.9232484950834419, 0.0, 1, 0, 0, 0], [280, 0.943649836647694, 0.0, 1, 0, 0, 0], [285, 0.9561501499200631, 0.0, 1, 0, 0, 0], [290, 0.9429740960783306, 0.0, 1, 0, 0, 0], [295, 0.9285562637391914, 0.0, 1, 0, 0, 0], [300, 0.940983990071326, 0.0, 1, 0, 0, 0]]",0.4984498
anomaly_52.mp4,400,"tensor([[193.4297,  47.3672, 210.0234,  78.6719],
        [143.6758,  75.1875, 163.8750, 109.6562]])","tensor([[194.3119,  46.6255,  15.3524,  31.8701],
        [142.0550,  75.0188,  22.5666,  34.9559]])","[[305, 0.9519930662107375, 0.0, 1, 0, 0, 0], [310, 0.9001167663620512, 0.0, 1, 0, 0, 0], [315, 0.8432042203725132, 0.0, 1, 0, 0, 0], [320, 0.8480504821667315, 0.0, 1, 0, 0, 0], [325, 0.8967011156242393, 0.0, 1, 0, 0, 0], [330, 0.8798802454499537, 0.0, 1, 0, 0, 0], [335, 0.941472781370976, 0.0, 1, 0, 0, 0], [340, 0.9545773600839311, 0.0, 1, 0, 0, 0], [345, 0.898761746345078, 0.0, 1, 0, 0, 0], [350, 0.9009091991922654, 0.0, 1, 0, 0, 0], [355, 1.02116533800654, 0.0, 1, 0, 0, 0], [360, 1.135608689846208, 0.0, 1, 0, 1, 1], [365, 0.6724995348732085, 33.46972097616325, 0, 0, 1, 1], [370, 0.27978216084951174, 33.23652609203716, 0, 0, 0, 1], [375, 0.3587379887921571, 33.00841643513902, 0, 0, 1, 1], [380, 0.8897837766834963, 30.335622624235025, 0, 0, 1, 1], [385, 0.997666717238701, 30.058276730378275, 0, 0, 1, 1], [390, 1.102948720741196, 29.78674201721296, 0, 0, 1, 1], [395, 1.7742575249694377, 30.074906483645133, 0, 1, 1, 0], [400, 1.664215102087648, 30.36856927812043, 0, 1, 1, 0]]",0.5793245
anomaly_52.mp4,500,"tensor([[141.0391,  78.9219, 162.8047, 113.4336],
        [185.8359,  49.7734, 199.5547,  73.4531]])","tensor([[141.1828,  78.8845,  21.2152,  34.6417]])","[[405, 0.44589931673965805, 30.202441954252638, 1, 0, 0, 1], [410, 1.939795728816667, 30.335622624235025, 0, 1, 1, 1], [415, 2.0767029601423657, 30.474374480865066, 1, 1, 1, 0], [420, 1.7738132131975988, 30.776411421736615, 0, 1, 1, 0], [425, 1.089229405959884, 31.20897306865447, 0, 1, 0, 0], [430, 0.7631557242732564, 31.083556746292725, 1, 0, 1, 0], [435, 1.844436254619372, 31.395660528168538, 0, 1, 1, 0], [440, 0.7948509530456249, 31.280984639234106, 3, 0, 0, 0], [445, 0.9731390200310462, 29.520162601178196, 3, 0, 0, 0], [450, 1.980320560544025, 29.732137494637012, 2, 1, 0, 0], [455, 0.5898960741332834, 29.680970334542636, 1, 0, 0, 0], [460, 1.7377117970974514, 30.030651008594536, 1, 1, 0, 1], [465, 1.7938701696874375, 30.38420642373271, 0, 1, 1, 0], [470, 0.886402518976297, 30.779213765137015, 0, 1, 0, 0], [475, 2.070027055631016, 31.005805907926344, 1, 1, 1, 0], [480, 1.670486284259842, 31.36494858914964, 0, 1, 1, 0], [485, 1.7362757171511494, 31.727590516772622, 0, 1, 1, 0], [490, 0.9556815955317765, 32.12102115437802, 0, 1, 0, 0], [495, 1.8603621353541655, 32.486304806795125, 0, 1, 1, 0], [500, 0.9569411278533835, 32.87917273898478, 1, 1, 0, 0]]",0.51900417
normal_trimmed_50.mp4,100,"tensor([[104.7031, 128.0391, 122.7031, 155.3281],
        [ 68.8438,  74.0273,  85.6016,  96.6406],
        [ 93.9922,  82.3281, 108.4531, 104.0625],
        [101.1172,  64.3438, 114.9688,  84.1094]])","tensor([[104.6285, 128.0511,  18.1962,  27.3010],
        [ 69.0003,  73.9666,  16.7284,  22.6461],
        [ 93.9338,  82.5690,  14.2058,  21.9128],
        [100.7761,  64.3604,  14.9662,  19.8891]])","[[5, 0.0, -1, 2, 1, 0, 0], [10, 1.5551161805049816, 0.0, 3, 2, 0, 0], [15, 2.277938876613566, 0.4330127018922193, 2, 2, 0, 0], [20, 1.560815950525433, 0.8660254037844386, 2, 1, 0, 0], [25, 1.5856467150667228, 1.299038105676658, 2, 1, 0, 0], [30, 1.6023929670358659, 1.7320508075688772, 2, 1, 0, 0], [35, 1.5899119247784885, 2.165063509461097, 2, 1, 0, 0], [40, 1.5784937171330022, 2.598076211353316, 2, 1, 0, 0], [45, 2.3388927200758522, 2.598076211353316, 2, 2, 0, 0], [50, 2.3377849557420327, 2.598076211353316, 3, 2, 0, 0], [55, 2.001333448477633, 3.9698866482558417, 3, 1, 0, 0], [60, 2.752965638499677, 3.9698866482558417, 3, 2, 0, 0], [65, 2.029481240300683, 4.17612260356422, 3, 1, 0, 0], [70, 2.0394323565146193, 4.409081537009721, 3, 1, 0, 0], [75, 2.0436483883287337, 4.66476151587624, 3, 1, 0, 0], [80, 2.0446257561921093, 4.9396356140913875, 3, 1, 0, 0], [85, 2.010910862795818, 5.230678732248808, 3, 1, 0, 0], [90, 2.754260202195195, 5.230678732248808, 3, 2, 0, 0], [95, 2.7213227216818154, 5.230678732248808, 3, 2, 0, 0], [100, 1.9169095210917888, 5.535341001239219, 3, 1, 0, 0]]",0.5213337
normal_trimmed_50.mp4,200,"tensor([[ 78.3906, 128.5312, 101.9062, 156.2891],
        [ 91.6270,  64.3984, 105.2422,  85.7500],
        [ 89.9102,  83.8594, 103.3594, 105.2656],
        [ 70.7285,  71.6875,  85.4609,  92.2852]])","tensor([[ 79.2167, 128.5958,  21.1911,  27.5144],
        [ 71.0582,  71.5270,  14.7120,  20.7031],
        [ 89.9875,  83.7098,  13.2951,  21.4198],
        [ 91.5798,  64.5830,  14.1154,  21.6410]])","[[105, 1.9398868943324268, 5.851495535331118, 3, 1, 0, 0], [110, 1.9525212659362716, 6.177378084592201, 3, 1, 0, 0], [115, 2.7198711873584642, 6.177378084592201, 3, 2, 0, 0], [120, 2.0120143830302815, 6.511528238439882, 3, 1, 0, 0], [125, 2.0342063095669594, 6.8527366796047255, 3, 1, 0, 0], [130, 2.8212855775615515, 6.8527366796047255, 3, 2, 0, 0], [135, 2.872153237063955, 6.8527366796047255, 3, 2, 0, 0], [140, 2.6582236103895625, 6.8527366796047255, 4, 2, 0, 0], [145, 2.6982976443005056, 6.8527366796047255, 3, 2, 0, 0], [150, 2.7026419191564983, 6.8527366796047255, 3, 2, 0, 0], [155, 2.7325519424227807, 6.8527366796047255, 3, 3, 0, 0], [160, 2.754889601109774, 6.8527366796047255, 3, 2, 0, 0], [165, 2.702338394466824, 6.8527366796047255, 3, 2, 0, 0], [170, 2.736405198262107, 6.8527366796047255, 3, 3, 0, 0], [175, 2.0689641586307106, 7.200000000000001, 3, 2, 0, 1], [180, 3.056287292751499, 12.631530214330946, 3, 1, 0, 1], [185, 1.9221358788664773, 13.059692016106489, 3, 1, 0, 1], [190, 2.6040916533693093, 15.248954463991883, 3, 1, 0, 1], [195, 1.8780933265946018, 15.711688096991452, 3, 1, 0, 0], [200, 1.8860300727333694, 16.176324347259953, 3, 1, 0, 0]]",0.5115171
normal_trimmed_50.mp4,300,"tensor([[180.3633, 113.5625, 203.0234, 148.8438],
        [ 28.0312,  89.1250,  42.2969, 112.5117],
        [ 79.2344, 128.3750, 101.1328, 155.2188],
        [ 30.6641, 122.5781,  50.6250, 152.1250],
        [ 94.2969,  79.5547, 110.7344, 105.4219]])","tensor([[ 27.0918,  89.4078,  14.8076,  23.3726],
        [ 30.8837, 122.7333,  19.4525,  29.3271],
        [178.7277, 113.5512,  25.1120,  35.5637],
        [ 78.8272, 128.3044,  21.4659,  27.2087],
        [ 93.7895,  79.2674,  16.9525,  25.7645]])","[[205, 1.9404210801073751, 16.642703861955088, 3, 1, 0, 0], [210, 2.4625095220079176, 16.915154417846495, 4, 1, 0, 0], [215, 3.1393131931970046, 17.119031061651707, 5, 2, 0, 0], [220, 2.9245934552643433, 18.32177666057525, 5, 1, 0, 0], [225, 3.4269767091269303, 18.627936010197157, 4, 2, 0, 0], [230, 3.789346540163959, 18.784551498505362, 5, 2, 0, 0], [235, 2.9307676418728854, 19.222382786741086, 3, 2, 0, 0], [240, 2.9152168517350296, 19.662384773978967, 3, 2, 0, 0], [245, 2.9293388533113642, 20.104414938017968, 3, 2, 0, 0], [250, 3.6097345360959374, 20.389948504103682, 3, 3, 0, 0], [255, 3.396972749213196, 20.55138377336183, 3, 2, 0, 0], [260, 2.5172919490630057, 20.590880869938516, 3, 2, 0, 0], [265, 2.4140590321009086, 20.642416888533184, 3, 2, 0, 0], [270, 1.9594209472247333, 20.62159062730128, 2, 1, 0, 0], [275, 2.195580781578144, 20.612117188682973, 1, 2, 0, 0], [280, 3.8287148830645066, 20.850659461993043, 2, 3, 0, 0], [285, 3.270217705357723, 20.982135258357285, 1, 3, 0, 0], [290, 3.1774678805832606, 21.12463017427761, 1, 3, 0, 0], [295, 3.155825162991571, 21.277922830953212, 1, 3, 0, 0], [300, 3.6855276573967095, 21.546098834823905, 2, 3, 0, 0]]",0.53924894
normal_trimmed_39.mp4,100,"tensor([[283.3164,  56.5703, 293.6387,  73.9277],
        [271.5312,  80.3281, 287.0879, 105.2031]])","tensor([[283.0964,  56.5327,  10.5860,  17.3814],
        [270.9669,  80.4341,  16.6500,  25.2971]])","[[5, 0.0, -1, 1, 0, 0, 0], [10, 0.2404650477052357, 0.0, 1, 0, 0, 0], [15, 0.2387354879198611, 0.0, 1, 0, 0, 0], [20, 0.23562456612091864, 0.0, 1, 1, 0, 0], [25, 1.777226218641078, 1.5, 1, 1, 0, 0], [30, 0.2313388327028818, 2.0, 1, 1, 0, 0], [35, 1.5898721975025296, 2.3570226039551585, 1, 1, 0, 0], [40, 0.2337846193599873, 2.8284271247461903, 1, 1, 0, 0], [45, 1.0896268026779716, 3.031088913245535, 1, 1, 0, 0], [50, 0.23022854305556706, 3.4641016151377544, 1, 2, 0, 0], [55, 0.6203772724577613, 3.6000000000000005, 1, 1, 0, 0], [60, 0.24304437153275416, 4.0, 1, 1, 0, 0], [65, 1.3901243551528566, 4.317406628984581, 1, 1, 0, 0], [70, 1.2591788806137174, 4.66476151587624, 1, 1, 0, 0], [75, 1.0357850453706448, 5.03587132480567, 1, 1, 0, 0], [80, 0.9136089842494689, 5.425863986500215, 1, 1, 0, 0], [85, 0.8448586827739675, 5.830951894845301, 1, 1, 0, 0], [90, 0.8121287066784314, 6.248199740725324, 1, 1, 0, 0], [95, 0.7926584090864021, 6.675327707311453, 1, 1, 0, 0], [100, 0.7880172323115223, 7.110555533852471, 1, 1, 0, 0]]",0.5257944
normal_trimmed_39.mp4,200,"tensor([[284.2930,  56.7578, 294.3672,  73.6445],
        [271.2031,  78.7031, 286.2070, 103.1719]])","tensor([[271.1743,  78.7704,  15.4964,  25.5683],
        [284.2300,  56.6563,  10.1290,  16.9854]])","[[105, 0.7931392499164218, 7.552483035399682, 2, 0, 0, 0], [110, 0.822292222964999, 8.0, 1, 1, 0, 0], [115, 0.8249678704295368, 8.452218643646177, 1, 1, 0, 0], [120, 0.8391196504486942, 8.908422980528035, 1, 1, 0, 0], [125, 0.8451637112938357, 9.368030742904295, 1, 1, 0, 0], [130, 0.8609599679686681, 9.830564581955606, 0, 2, 0, 0], [135, 0.8522898860048613, 10.295630140987, 0, 2, 0, 0], [140, 0.8510493582756334, 10.762899237658969, 1, 1, 0, 0], [145, 0.6208000277468102, 10.910545357588683, 0, 1, 0, 0], [150, 0.6208985179812032, 11.070682002478437, 0, 1, 0, 0], [155, 0.8555774251275162, 11.54816002660164, 1, 1, 0, 0], [160, 0.8485836046639269, 12.026637102698325, 1, 1, 0, 0], [165, 0.826367151540604, 12.505998560690786, 1, 1, 0, 0], [170, 0.8108618003463874, 12.986146464598342, 1, 1, 0, 0], [175, 0.8079633002143444, 13.46699669562594, 1, 1, 0, 0], [180, 0.8255901669225049, 13.948476619330155, 1, 1, 0, 0], [185, 0.8463338132232062, 14.430523206037956, 1, 1, 0, 0], [190, 0.8400014647848101, 14.913081505845799, 1, 1, 0, 0], [195, 0.82882687558822, 15.396103403134184, 1, 1, 0, 0], [200, 0.7399253904061709, 15.879546593023367, 2, 0, 0, 0]]",0.50817776
