filename,frame_num,boxes,online_boxes,module_result,RBP
anomaly_52.mp4,100,"tensor([[150.2617,  82.2969, 172.7656, 116.4219]])","tensor([[149.8878,  82.2962,  23.3199,  34.0865]], dtype=torch.float64)","[[5, 0.8889611562093099, 0.0, 1, 0, 0, 0], [10, 0.8936079159318975, 0.0, 1, 0, 0, 0], [15, 0.93111156043507, 0.0, 1, 0, 0, 0], [20, 0.9582965055763596, 0.0, 1, 0, 0, 0], [25, 0.9797457812220336, 0.0, 1, 0, 0, 0], [30, 0.9910691373333627, 0.0, 1, 0, 0, 0], [35, 0.9848937872997292, 0.0, 1, 0, 0, 0], [40, 0.995325702012698, 0.0, 1, 0, 0, 0], [45, 1.008636526661556, 0.0, 1, 0, 0, 0], [50, 1.008299643132464, 0.0, 1, 0, 0, 0], [55, 1.0291980504844813, 0.0, 1, 0, 0, 0], [60, 1.0369972387783064, 0.0, 1, 0, 0, 0], [65, 1.0472624817796843, 0.0, 1, 0, 0, 0], [70, 1.0651755190649053, 0.0, 1, 0, 0, 0], [75, 1.0773157204541197, 0.0, 1, 0, 0, 0], [80, 1.0743709094592386, 0.0, 1, 0, 0, 0], [85, 1.0577715049482346, 0.0, 1, 0, 0, 0], [90, 1.0116385964934587, 0.0, 1, 0, 0, 0], [95, 1.0269564521739503, 0.0, 1, 0, 0, 0], [100, 1.035018873917652, 0.0, 1, 0, 0, 0]]",0.50402135
anomaly_52.mp4,200,"tensor([[154.2812,  88.7344, 173.6328, 118.7031]])","tensor([[154.1651,  88.7974,  20.0348,  29.5326]], dtype=torch.float64)","[[105, 1.060057817964, 0.0, 1, 0, 0, 0], [110, 1.0678207751510986, 0.0, 1, 0, 0, 0], [115, 1.0731399143302651, 0.0, 1, 0, 0, 0], [120, 1.0175655192135982, 0.0, 1, 0, 0, 0], [125, 0.9938230734743324, 0.0, 1, 0, 0, 0], [130, 0.9837735106101703, 0.0, 1, 0, 0, 0], [135, 0.9855365357063783, 0.0, 1, 0, 0, 0], [140, 0.9459464588037256, 0.0, 1, 0, 0, 0], [145, 0.9234162490796448, 0.0, 1, 0, 0, 0], [150, 0.7325029975845885, 0.0, 1, 0, 0, 0], [155, 0.7511862641988905, 0.0, 1, 0, 0, 0], [160, 0.7401241885976072, 0.0, 1, 0, 0, 0], [165, 0.6897656036154759, 0.0, 1, 0, 0, 0], [170, 0.7113247639284319, 0.0, 1, 0, 0, 0], [175, 0.7370257363334892, 0.0, 1, 0, 0, 0], [180, 0.7390727187565029, 0.0, 1, 0, 0, 0], [185, 0.7215045816823976, 0.0, 1, 0, 0, 0], [190, 0.773595186257549, 0.0, 1, 0, 0, 0], [195, 0.7368278534669006, 0.0, 1, 0, 0, 0], [200, 0.7704167681509144, 0.0, 1, 0, 0, 0]]",0.46488005
anomaly_52.mp4,300,"tensor([[149.6406,  83.1406, 171.4375, 116.4453]])","tensor([[149.5237,  83.0220,  21.7546,  33.2194]], dtype=torch.float64)","[[205, 0.7768940588061324, 0.0, 1, 0, 0, 0], [210, 0.76849834038436, 0.0, 1, 0, 0, 0], [215, 0.7633462596358698, 0.0, 1, 0, 0, 0], [220, 0.8600345136214131, 0.0, 1, 0, 0, 0], [225, 0.9064655226378528, 0.0, 1, 0, 0, 0], [230, 0.9097001399763254, 0.0, 1, 0, 0, 0], [235, 0.9497263613733219, 0.0, 1, 0, 0, 0], [240, 0.9671369563829827, 0.0, 1, 0, 0, 0], [245, 0.9736383791176931, 0.0, 1, 0, 0, 0], [250, 0.9770621012509498, 0.0, 1, 0, 0, 0], [255, 0.9564272063463649, 0.0, 1, 0, 0, 0], [260, 0.9590204004250734, 0.0, 1, 0, 0, 0], [265, 0.8893959243186736, 0.0, 1, 0, 0, 0], [270, 0.8928341731100435, 0.0, 1, 0, 0, 0], [275, 0.9230281402705675, 0.0, 1, 0, 0, 0], [280, 0.9431206739823722, 0.0, 1, 0, 0, 0], [285, 0.9560487911376164, 0.0, 1, 0, 0, 0], [290, 0.9427113334592871, 0.0, 1, 0, 0, 0], [295, 0.9282098286994487, 0.0, 1, 0, 0, 0], [300, 0.9409838802021799, 0.0, 1, 0, 0, 0]]",0.49861836
anomaly_52.mp4,400,"tensor([[193.4297,  47.3516, 210.0234,  78.6875],
        [143.6758,  75.1875, 163.8828, 109.6719]])","tensor([[193.8770,  47.2631,  17.0474,  31.3781],
        [142.0522,  75.0188,  22.5752,  34.9668]], dtype=torch.float64)","[[305, 0.9522907851488727, 0.0, 1, 0, 0, 0], [310, 0.9000683958599877, 0.0, 1, 0, 0, 0], [315, 0.8443741518502188, 0.0, 1, 0, 0, 0], [320, 0.8493854309956933, 0.0, 1, 0, 0, 0], [325, 0.8984530547246877, 0.0, 1, 0, 0, 0], [330, 0.8812722918464256, 0.0, 1, 0, 0, 0], [335, 0.9416972402232312, 0.0, 1, 0, 0, 0], [340, 0.9523775937213957, 0.0, 1, 0, 0, 0], [345, 0.8968218474825977, 0.0, 1, 0, 0, 0], [350, 0.9002295489072019, 0.0, 1, 0, 0, 0], [355, 1.0222730433604719, 0.0, 1, 0, 0, 0], [360, 1.1358319474894187, 0.0, 1, 0, 1, 1], [365, 0.2041170384831912, 35.5, 0, 0, 0, 1], [370, 0.27885563550884007, 35.0, 0, 0, 0, 1], [375, 0.35754734737787497, 34.5, 0, 0, 1, 1], [380, 0.35354445346483104, 34.0, 0, 0, 0, 1], [385, 0.3492335355754139, 33.5, 0, 0, 1, 1], [390, 1.1954043450119105, 32.355662392986005, 0, 0, 1, 1], [395, 1.842291405179022, 32.567877834864625, 0, 1, 1, 0], [400, 1.7243463707194322, 32.7854981491648, 0, 1, 1, 0]]",0.57314545
anomaly_52.mp4,500,"tensor([[141.0469,  78.8906, 162.7891, 113.4336],
        [185.8281,  49.7656, 199.5547,  73.4531]])","tensor([[141.1724,  78.8611,  21.2319,  34.6711]], dtype=torch.float64)","[[405, 0.5083702458775754, 32.567877834864625, 1, 0, 0, 1], [410, 1.5432854031059549, 32.82614134429381, 0, 1, 0, 1], [415, 2.2430138443876757, 32.82614134429381, 1, 1, 1, 0], [420, 1.8726556125310405, 33.038697848970315, 0, 1, 1, 0], [425, 1.0873008640243265, 33.50953429829917, 0, 1, 0, 0], [430, 0.839775896438401, 33.25657829663178, 1, 0, 1, 0], [435, 1.90719390756987, 33.47967874530592, 0, 1, 1, 0], [440, 0.852413390940771, 33.23652609203716, 3, 0, 0, 0], [445, 1.0133652737043002, 31.63463292026636, 3, 0, 0, 0], [450, 2.017819684327186, 31.75984099456419, 2, 1, 0, 0], [455, 0.619486755200982, 31.64253466459348, 1, 0, 0, 0], [460, 1.7753600315274187, 31.960913628993776, 1, 1, 0, 0], [465, 1.832672668255401, 32.283896914715854, 0, 1, 1, 0], [470, 0.8869541509886754, 32.713720363174836, 0, 1, 0, 0], [475, 2.1037918865727425, 32.85194058195041, 1, 1, 1, 0], [480, 1.6992441701557963, 33.18132004607411, 0, 1, 1, 0], [485, 1.762602972893364, 33.514922049737784, 0, 1, 1, 0], [490, 0.9571482014470134, 33.943887520435844, 0, 1, 0, 0], [495, 1.8880723451961796, 34.28100786149672, 0, 1, 1, 0], [500, 0.958505364407117, 34.70950878361721, 1, 1, 0, 0]]",0.5181443
normal_trimmed_50.mp4,100,"tensor([[104.7031, 128.0391, 122.7031, 155.3281],
        [ 68.8438,  74.0195,  85.6016,  96.6484],
        [ 93.9883,  82.3359, 108.4531, 104.0469],
        [101.0312,  64.0430, 115.0039,  83.8594]])","tensor([[104.6444, 128.0518,  18.1657,  27.2995],
        [ 68.9951,  73.9596,  16.7376,  22.6566],
        [ 93.9403,  82.5738,  14.1915,  21.8941],
        [100.7379,  64.1536,  15.0058,  19.9254]], dtype=torch.float64)","[[5, 0.0, -1, 2, 1, 0, 0], [10, 1.5555000070039176, 0.0, 3, 1, 0, 0], [15, 1.5505482020549266, 0.0, 2, 2, 0, 0], [20, 1.5605017341291578, 0.0, 2, 1, 0, 0], [25, 1.5849860552607382, 0.0, 2, 1, 0, 0], [30, 1.6023996133734775, 0.0, 2, 1, 0, 0], [35, 1.5901265876528716, 0.0, 2, 1, 0, 0], [40, 1.5775211822932118, 0.0, 2, 1, 0, 0], [45, 1.5526477529281077, 0.0, 2, 1, 0, 0], [50, 1.5569553263427767, 0.0, 3, 2, 0, 0], [55, 2.001341781649232, 3.897114317029974, 3, 1, 0, 0], [60, 2.0039929347221075, 3.897114317029974, 3, 2, 0, 0], [65, 2.0477185614570605, 3.897114317029974, 3, 1, 0, 0], [70, 2.0439399895704327, 3.897114317029974, 3, 1, 0, 0], [75, 2.0441788373448535, 3.897114317029974, 3, 1, 0, 0], [80, 2.0433472185028694, 3.897114317029974, 3, 1, 0, 0], [85, 2.0094229861602124, 3.897114317029974, 3, 1, 0, 0], [90, 1.9865374691159896, 3.897114317029974, 3, 2, 0, 0], [95, 2.7032655324875026, 6.8527366796047255, 3, 2, 0, 0], [100, 1.9188942693847033, 7.2, 3, 1, 0, 0]]",0.53067446
normal_trimmed_50.mp4,200,"tensor([[ 78.3906, 128.5312, 101.9062, 156.2812],
        [ 91.6211,  64.3984, 105.2422,  85.7422],
        [ 89.9141,  83.8516, 103.3750, 105.2734],
        [ 70.7305,  71.6797,  85.4688,  92.2852]])","tensor([[ 79.2242, 128.5944,  21.1841,  27.5118],
        [ 71.0587,  71.5223,  14.7182,  20.7082],
        [ 89.9904,  83.7015,  13.2984,  21.4274],
        [ 91.5783,  64.5851,  14.1093,  21.6308]], dtype=torch.float64)","[[105, 1.9403832768286762, 7.552483035399682, 3, 1, 0, 0], [110, 1.9522810775115966, 7.909487973314076, 3, 1, 0, 0], [115, 1.9745932969018227, 8.270429251254134, 3, 1, 0, 0], [120, 2.011432769709767, 8.63481325796916, 3, 1, 0, 0], [125, 2.0325444845558263, 9.00222194794152, 3, 1, 0, 0], [130, 2.8101851517872425, 9.00222194794152, 3, 2, 0, 0], [135, 2.86216651464007, 9.00222194794152, 3, 2, 0, 0], [140, 2.6446738917133903, 9.00222194794152, 4, 2, 0, 0], [145, 2.6850812724781, 9.00222194794152, 3, 2, 0, 0], [150, 2.6922449363810634, 9.00222194794152, 3, 2, 0, 0], [155, 2.723706385071105, 9.00222194794152, 3, 3, 0, 0], [160, 2.74556773189494, 9.00222194794152, 3, 2, 0, 0], [165, 2.69272217699727, 9.00222194794152, 3, 2, 0, 0], [170, 2.725972252067301, 9.00222194794152, 3, 3, 0, 0], [175, 2.06826412094403, 9.372299611087985, 3, 2, 0, 1], [180, 3.052134708136771, 13.486618882762608, 3, 1, 0, 1], [185, 1.920829442350871, 13.936363306911247, 3, 1, 0, 1], [190, 2.6031344859423733, 15.746719775034716, 3, 1, 0, 1], [195, 1.8775245610451237, 16.22545241657221, 3, 1, 0, 0], [200, 1.8858081062408882, 16.705125695121122, 3, 1, 0, 0]]",0.5150729
normal_trimmed_50.mp4,300,"tensor([[180.3945, 113.6719, 202.9141, 148.7500],
        [ 28.0312,  89.1250,  42.2969, 112.5117],
        [ 79.2188, 128.3594, 101.1406, 155.2188],
        [ 30.6562, 122.5781,  50.6406, 152.1484],
        [ 94.2891,  79.5703, 110.7266, 105.4141]])","tensor([[ 27.0937,  89.4128,  14.8057,  23.3664],
        [178.7504, 113.6262,  25.0088,  35.4318],
        [ 78.8153, 128.2920,  21.4774,  27.2066],
        [ 30.8853, 122.7079,  19.4541,  29.3884],
        [ 93.7851,  79.2800,  16.9470,  25.7449]], dtype=torch.float64)","[[205, 1.9373985281397836, 17.185660847797216, 3, 1, 0, 0], [210, 2.4617917972546617, 17.48468717805056, 4, 1, 0, 0], [215, 3.1030674756491954, 17.675071803681764, 5, 2, 0, 0], [220, 2.924335327982358, 18.681541692269406, 5, 1, 0, 0], [225, 3.4150002295837583, 18.972018869904172, 4, 2, 0, 0], [230, 3.7982523017443404, 19.12091459632619, 5, 2, 0, 0], [235, 2.9295306049194223, 19.536824204563032, 3, 2, 0, 0], [240, 2.9160465757565013, 19.95581055732891, 3, 2, 0, 0], [245, 2.9335562912738418, 20.377683872314833, 3, 2, 0, 0], [250, 3.6131256534614824, 20.650363192931984, 3, 3, 0, 0], [255, 3.396617085802891, 20.796258677944934, 3, 2, 0, 0], [260, 2.516843661679455, 20.817285485864865, 3, 2, 0, 0], [265, 2.4129825995679166, 20.85028477023755, 3, 2, 0, 0], [270, 1.9594662009085786, 20.80715021332811, 2, 1, 0, 0], [275, 1.4730757809394475, 20.820662813657012, 1, 1, 0, 0], [280, 3.826545992847206, 21.041254121368336, 2, 3, 0, 0], [285, 3.269249788662924, 21.150871731444074, 1, 3, 0, 0], [290, 3.1754317488598374, 21.27168011700063, 1, 3, 0, 0], [295, 3.153860458930897, 21.403489785546654, 1, 3, 0, 0], [300, 3.6776190279792726, 21.65496478870377, 2, 3, 0, 0]]",0.5373297
normal_trimmed_39.mp4,100,"tensor([[283.3203,  56.5469, 293.6406,  73.9258],
        [271.5312,  80.3438, 287.0879, 105.2266]])","tensor([[283.0951,  56.5207,  10.5931,  17.3905],
        [271.5990,  80.3189,  15.5001,  24.3056]], dtype=torch.float64)","[[5, 0.0, -1, 1, 0, 0, 0], [10, 0.24066510796015056, 0.0, 1, 0, 0, 0], [15, 0.23859002518550596, 0.0, 1, 0, 0, 0], [20, 0.23553462405799314, 0.0, 1, 1, 0, 0], [25, 1.7794366215089326, 1.5, 1, 1, 0, 0], [30, 0.2313277446796981, 2.0, 1, 1, 0, 0], [35, 1.575808012896932, 2.3570226039551585, 1, 1, 0, 0], [40, 0.23369840127795655, 2.8284271247461903, 1, 1, 0, 0], [45, 1.0899651790844915, 3.031088913245535, 1, 1, 0, 0], [50, 0.2302573732029355, 3.4641016151377544, 1, 2, 0, 0], [55, 0.24270901688390667, 3.897114317029974, 1, 0, 0, 0], [60, 0.24308388828035912, 4.330127018922194, 1, 1, 0, 0], [65, 1.3204220989012445, 4.4, 1, 1, 0, 0], [70, 1.0272979374757996, 4.715930449020639, 1, 1, 0, 0], [75, 0.8309889899557513, 5.059644256269407, 1, 1, 0, 0], [80, 0.7704403470301315, 5.425863986500215, 1, 1, 0, 0], [85, 0.7388441772645074, 5.81033561853358, 1, 1, 0, 0], [90, 0.7282120022548852, 6.209669878504008, 1, 1, 0, 0], [95, 0.7228073189019885, 6.6211781428987395, 1, 1, 0, 0], [100, 0.7304113286695489, 7.042726744663604, 1, 1, 0, 0]]",0.5245601
normal_trimmed_39.mp4,200,"tensor([[284.2930,  56.7656, 294.3672,  73.6484]])","tensor([[284.2235,  56.6555,  10.1464,  16.9868]], dtype=torch.float64)","[[105, 0.7432723048665576, 7.472616676907761, 2, 0, 0, 0], [110, 0.7772563260403796, 7.909487973314075, 1, 1, 0, 0], [115, 0.7842400621843666, 8.35224520712844, 1, 1, 0, 0], [120, 0.8026555784456054, 8.8, 1, 1, 0, 0], [125, 0.8134397747230796, 9.252026804976301, 1, 1, 0, 0], [130, 0.6092673324339127, 9.368030742904295, 0, 1, 0, 0], [135, 0.6082922760532626, 9.499473669630333, 0, 1, 0, 0], [140, 0.6065969186860678, 9.645724441429994, 0, 1, 0, 0], [145, 0.6002716083797435, 9.806120537705011, 0, 1, 0, 0], [150, 0.6179647988621962, 9.979979959899719, 0, 1, 0, 0], [155, 0.8464395285282215, 10.461357464497615, 1, 1, 0, 0], [160, 0.8364786743513881, 10.943491216243562, 1, 1, 0, 0], [165, 0.8134671989596811, 11.42628548566856, 1, 1, 0, 0], [170, 0.8008328499894839, 11.909659944767524, 1, 1, 0, 0], [175, 0.7991427636284892, 12.393546707863734, 1, 1, 0, 0], [180, 0.8174600658645574, 12.877888025604198, 1, 1, 0, 0], [185, 0.8384571741397774, 13.362634470792052, 1, 1, 0, 0], [190, 0.8329900372125794, 13.847743498491008, 1, 1, 0, 0], [195, 0.822762726414997, 14.333178293735132, 1, 1, 0, 0], [200, 0.22442106584058427, 14.620533505997654, 1, 0, 0, 0]]",0.49859822
