video_id,frame_num,crowd_density,loitering,no_concealment,low_concealment,med_concealment,high_concealment,rbp
anomaly_01.mp4,9,0.0,-1,0,0,0,0,1
anomaly_01.mp4,18,0.0,-1,0,0,0,0,1
anomaly_01.mp4,27,0.0,-1,0,0,0,0,1
anomaly_01.mp4,36,0.0,-1,0,0,0,0,1
anomaly_01.mp4,45,0.0,-1,0,0,0,0,1
anomaly_01.mp4,54,0.0,-1,0,0,0,0,1
anomaly_01.mp4,63,0.3875839134328392,0.0,1,0,0,0,1
anomaly_01.mp4,72,0.3882068144927568,0.0,1,0,0,0,1
anomaly_01.mp4,81,0.4059976387234201,0.0,1,0,0,0,1
anomaly_01.mp4,90,0.4253094568753113,0.0,1,0,0,0,1
anomaly_01.mp4,99,0.40642876982466686,0.0,1,0,0,0,1
anomaly_01.mp4,108,0.39264133781413574,0.0,1,0,0,0,1
anomaly_01.mp4,117,0.0,0.0,0,0,0,0,1
anomaly_01.mp4,126,0.0,0.0,0,0,0,0,1
anomaly_01.mp4,135,0.3682684524187607,2.5,1,0,0,0,1
anomaly_01.mp4,144,0.39105992732341593,2.0,1,0,0,0,1
anomaly_01.mp4,153,0.42249673194722465,1.5,1,0,0,0,1
anomaly_01.mp4,162,0.45302685971667717,1.0,1,0,0,0,1
anomaly_01.mp4,171,0.45785806213856023,0.5,1,0,0,0,1
anomaly_01.mp4,180,0.513543366857751,0.0,1,0,0,0,1
anomaly_01.mp4,189,0.4882546807845453,0.5,1,0,0,0,1
anomaly_01.mp4,198,0.4422818981180778,1.0,1,0,0,0,1
anomaly_01.mp4,207,0.3768668502258758,1.5,1,0,0,0,1
anomaly_01.mp4,216,0.3438839362282427,2.0,1,0,0,0,1
anomaly_01.mp4,225,0.32047660877863865,2.5,1,0,0,0,1
anomaly_01.mp4,234,0.31577059472814045,3.0,1,0,0,0,1
anomaly_01.mp4,243,0.30315815720011113,3.5,1,0,0,0,1
anomaly_01.mp4,252,0.329253067603986,4.0,1,0,0,0,1
anomaly_01.mp4,261,0.3237231417563938,4.5,1,0,0,0,1
anomaly_01.mp4,270,0.37727648008512915,5.0,1,0,0,0,1
anomaly_01.mp4,279,0.41266230862402153,5.5,1,0,0,0,1
anomaly_01.mp4,288,0.46316877249864774,6.0,1,0,0,0,1
anomaly_01.mp4,297,0.4132168193997738,6.5,1,0,0,0,1
anomaly_01.mp4,306,0.36516831067350114,7.0,1,0,0,0,1
anomaly_01.mp4,315,0.4080552398809232,7.5,1,0,0,0,1
anomaly_01.mp4,324,0.0,7.5,0,0,0,0,1
anomaly_01.mp4,333,0.3174897309372682,8.498365855987974,1,0,0,0,1
anomaly_01.mp4,342,0.32352674751670446,8.178562764256865,1,0,0,0,1
anomaly_01.mp4,351,0.33339359399042223,7.874007874011811,1,0,0,0,1
anomaly_01.mp4,360,0.2802163781186664,7.586537784494028,1,0,0,0,1
anomaly_01.mp4,369,0.2969770580620737,7.318166133366716,1,0,0,0,1
anomaly_01.mp4,378,0.3098941873552121,7.0710678118654755,1,0,0,0,1
anomaly_01.mp4,387,0.3310841404141532,6.847546194724712,1,0,0,0,1
anomaly_01.mp4,396,0.3412559696301969,6.649979114420001,1,0,0,0,1
anomaly_01.mp4,405,0.29850823500555634,6.48074069840786,1,0,0,0,1
anomaly_01.mp4,414,0.31206266361399077,6.342099196813483,1,0,0,0,1
anomaly_01.mp4,423,0.3337248626327967,6.236095644623235,1,0,0,0,1
anomaly_01.mp4,432,0.30821269911143645,6.683312551921141,1,0,0,0,1
anomaly_01.mp4,441,0.29935618396196634,7.1336448530109,1,0,0,0,1
anomaly_01.mp4,450,0.30643378722989684,7.586537784494028,1,0,0,0,1
anomaly_01.mp4,459,0.3227053357454679,7.483314773547883,1,0,0,0,1
anomaly_01.mp4,468,0.0,7.483314773547883,0,0,0,0,1
anomaly_01.mp4,477,0.0,7.483314773547883,0,0,0,0,1
anomaly_01.mp4,486,0.0,7.483314773547883,0,0,0,0,1
anomaly_01.mp4,495,0.0,7.483314773547883,0,0,0,0,1
anomaly_01.mp4,504,0.0,7.483314773547883,0,0,0,0,1
anomaly_01.mp4,513,0.0,7.483314773547883,0,0,0,0,1
anomaly_01.mp4,522,0.0,7.483314773547883,0,0,0,0,1
anomaly_01.mp4,531,0.0,7.483314773547883,0,0,0,0,1
anomaly_01.mp4,540,0.0,7.483314773547883,0,0,0,0,1
