video_id,frame_num,crowd_density,loitering,no_concealment,low_concealment,med_concealment,high_concealment,rbp
anomaly_01.mp4,1,0.0,-1,0,0,0,0,1
anomaly_01.mp4,2,0.0,-1,0,0,0,0,1
anomaly_01.mp4,3,0.0,-1,0,0,0,0,1
anomaly_01.mp4,4,0.0,-1,0,0,0,0,1
anomaly_01.mp4,5,0.0,-1,0,0,0,0,1
anomaly_01.mp4,6,0.0,-1,0,0,0,0,1
anomaly_01.mp4,7,0.0,-1,0,0,0,0,1
anomaly_01.mp4,8,0.0,-1,0,0,0,0,1
anomaly_01.mp4,9,0.0,-1,0,0,0,0,1
anomaly_01.mp4,10,0.0,-1,0,0,0,0,1
anomaly_01.mp4,11,0.0,-1,0,0,0,0,1
anomaly_01.mp4,12,0.0,-1,0,0,0,0,1
anomaly_01.mp4,13,0.0,-1,0,0,0,0,1
anomaly_01.mp4,14,0.0,-1,0,0,0,0,1
anomaly_01.mp4,15,0.0,-1,0,0,0,0,1
anomaly_01.mp4,16,0.0,-1,0,0,0,0,1
anomaly_01.mp4,17,0.0,-1,0,0,0,0,1
anomaly_01.mp4,18,0.0,-1,0,0,0,0,1
anomaly_01.mp4,19,0.0,-1,0,0,0,0,1
anomaly_01.mp4,20,0.0,-1,0,0,0,0,1
anomaly_01.mp4,21,0.0,-1,0,0,0,0,1
anomaly_01.mp4,22,0.0,-1,0,0,0,0,1
anomaly_01.mp4,23,0.0,-1,0,0,0,0,1
anomaly_01.mp4,24,0.0,-1,0,0,0,0,1
anomaly_01.mp4,25,0.0,-1,0,0,0,0,1
anomaly_01.mp4,26,0.0,-1,0,0,0,0,1
anomaly_01.mp4,27,0.0,-1,0,0,0,0,1
anomaly_01.mp4,28,0.0,-1,0,0,0,0,1
anomaly_01.mp4,29,0.0,-1,0,0,0,0,1
anomaly_01.mp4,30,0.0,-1,0,0,0,0,1
anomaly_01.mp4,31,0.0,-1,0,0,0,0,1
anomaly_01.mp4,32,0.0,-1,0,0,0,0,1
anomaly_01.mp4,33,0.0,-1,0,0,0,0,1
anomaly_01.mp4,34,0.0,-1,0,0,0,0,1
anomaly_01.mp4,35,0.0,-1,0,0,0,0,1
anomaly_01.mp4,36,0.0,-1,0,0,0,0,1
anomaly_01.mp4,37,0.0,-1,0,0,0,0,1
anomaly_01.mp4,38,0.0,-1,0,0,0,0,1
anomaly_01.mp4,39,0.0,-1,0,0,0,0,1
anomaly_01.mp4,40,0.0,-1,0,0,0,0,1
anomaly_01.mp4,41,0.0,-1,0,0,0,0,1
anomaly_01.mp4,42,0.0,-1,0,0,0,0,1
anomaly_01.mp4,43,0.0,-1,0,0,0,0,1
anomaly_01.mp4,44,0.0,-1,0,0,0,0,1
anomaly_01.mp4,45,0.0,-1,0,0,0,0,1
anomaly_01.mp4,46,0.0,-1,0,0,0,0,1
anomaly_01.mp4,47,0.0,-1,0,0,0,0,1
anomaly_01.mp4,48,0.0,-1,0,0,0,0,1
anomaly_01.mp4,49,0.0,-1,0,0,0,0,1
anomaly_01.mp4,50,0.0,-1,0,0,0,0,1
anomaly_01.mp4,51,0.4342657875821108,0.0,1,0,0,0,1
anomaly_01.mp4,52,0.3896190328305238,0.0,1,0,0,0,1
anomaly_01.mp4,53,0.3744221319067644,0.0,1,0,0,0,1
anomaly_01.mp4,54,0.37635045299862213,0.0,1,0,0,0,1
anomaly_01.mp4,55,0.37483176840282795,0.0,1,0,0,0,1
anomaly_01.mp4,56,0.37834618094715705,0.0,1,0,0,0,1
anomaly_01.mp4,57,0.38160388341020735,0.0,1,0,0,0,1
anomaly_01.mp4,58,0.39203296159757883,0.0,1,0,0,0,1
anomaly_01.mp4,59,0.3940295468027368,0.0,1,0,0,0,1
anomaly_01.mp4,60,0.3973120636790857,0.0,1,0,0,0,1
anomaly_01.mp4,61,0.39123420005618453,0.0,1,0,0,0,1
anomaly_01.mp4,62,0.39278088284875895,0.0,1,0,0,0,1
anomaly_01.mp4,63,0.38901234225954795,0.0,1,0,0,0,1
anomaly_01.mp4,64,0.38411926793499634,0.0,1,0,0,0,1
anomaly_01.mp4,65,0.3828070549207041,0.0,1,0,0,0,1
anomaly_01.mp4,66,0.38082167830047337,0.0,1,0,0,0,1
anomaly_01.mp4,67,0.3812639117107892,0.0,1,0,0,0,1
anomaly_01.mp4,68,0.39475385588548306,0.0,1,0,0,0,1
anomaly_01.mp4,69,0.3975678707690046,0.0,1,0,0,0,1
anomaly_01.mp4,70,0.3838446596967818,0.0,1,0,0,0,1
anomaly_01.mp4,71,0.3774110106793766,0.0,1,0,0,0,1
anomaly_01.mp4,72,0.3740494529217055,0.0,1,0,0,0,1
anomaly_01.mp4,73,0.36673911513003077,0.0,1,0,0,0,1
anomaly_01.mp4,74,0.36619846974190295,0.0,1,0,0,0,1
anomaly_01.mp4,75,0.39513521128242246,0.0,1,0,0,0,1
anomaly_01.mp4,76,0.40855171586918004,0.0,1,0,0,0,1
anomaly_01.mp4,77,0.4129122622171053,0.0,1,0,0,0,1
anomaly_01.mp4,78,0.41079893655038785,0.0,1,0,0,0,1
anomaly_01.mp4,79,0.4101404737851908,0.0,1,0,0,0,1
anomaly_01.mp4,80,0.4090976531679189,0.0,1,0,0,0,1
anomaly_01.mp4,81,0.39791837990965934,0.0,1,0,0,0,1
anomaly_01.mp4,82,0.39801518756401794,0.0,1,0,0,0,1
anomaly_01.mp4,83,0.3983670482631396,0.0,1,0,0,0,1
anomaly_01.mp4,84,0.4000884251228551,0.0,1,0,0,0,1
anomaly_01.mp4,85,0.39743778921047124,0.0,1,0,0,0,1
anomaly_01.mp4,86,0.39720682548681907,0.0,1,0,0,0,1
anomaly_01.mp4,87,0.40022228921088754,0.0,1,0,0,0,1
anomaly_01.mp4,88,0.40992157166215293,0.0,1,0,0,0,1
anomaly_01.mp4,89,0.41395127190412495,0.0,1,0,0,0,1
anomaly_01.mp4,90,0.4152799371323302,0.0,1,0,0,0,1
anomaly_01.mp4,91,0.4017831699256931,0.0,1,0,0,0,1
anomaly_01.mp4,92,0.3933220607337186,0.0,1,0,0,0,1
anomaly_01.mp4,93,0.3884210259593601,0.0,1,0,0,0,1
anomaly_01.mp4,94,0.3837368259771286,0.0,1,0,0,0,1
anomaly_01.mp4,95,0.3831838418400366,0.0,1,0,0,0,1
anomaly_01.mp4,96,0.387066378544129,0.0,1,0,0,0,1
anomaly_01.mp4,97,0.38926369101466207,0.0,1,0,0,0,1
anomaly_01.mp4,98,0.3885391329822217,0.0,1,0,0,0,1
anomaly_01.mp4,99,0.3851331898955171,0.0,1,0,0,0,1
anomaly_01.mp4,100,0.38332910363836464,0.0,1,0,0,0,1
anomaly_01.mp4,101,0.38250511525438924,0.0,1,0,0,0,1
anomaly_01.mp4,102,0.40790377624944085,0.0,1,0,0,0,1
anomaly_01.mp4,103,0.41546535030988707,0.0,1,0,0,0,1
anomaly_01.mp4,104,0.418319318234353,0.0,1,0,0,0,1
anomaly_01.mp4,105,0.419180462683471,0.0,1,0,0,0,1
anomaly_01.mp4,106,0.39798220088050584,0.0,1,0,0,0,1
anomaly_01.mp4,107,0.38902549211616133,0.0,1,0,0,0,1
anomaly_01.mp4,108,0.38085387283626915,0.0,1,0,0,0,1
anomaly_01.mp4,109,0.3774843658726847,0.0,1,0,0,0,1
anomaly_01.mp4,110,0.3732893890392006,0.0,1,0,0,0,1
anomaly_01.mp4,111,0.35273003251950286,0.0,1,0,0,0,1
anomaly_01.mp4,112,0.3462318070432957,0.0,1,0,0,0,1
anomaly_01.mp4,113,0.3446977551961936,0.0,1,0,0,0,1
anomaly_01.mp4,114,0.34592341175084584,0.0,1,0,0,0,1
anomaly_01.mp4,115,0.36831122501098434,0.0,1,0,0,0,1
anomaly_01.mp4,116,0.3823500640040341,0.0,1,0,0,0,1
anomaly_01.mp4,117,0.319065459561898,0.0,1,0,0,0,1
anomaly_01.mp4,118,0.29447226483898703,0.0,1,0,0,0,1
anomaly_01.mp4,119,0.2870250106304108,0.0,1,0,0,0,1
anomaly_01.mp4,120,0.3289540522700918,0.0,1,0,0,0,1
anomaly_01.mp4,121,0.3379247396273968,0.0,1,0,0,0,1
anomaly_01.mp4,122,0.3488444964811303,0.0,1,0,0,0,1
anomaly_01.mp4,123,0.34665531911347597,0.0,1,0,0,0,1
anomaly_01.mp4,124,0.35027622892766885,0.0,1,0,0,0,1
anomaly_01.mp4,125,0.3507486844782761,0.0,1,0,0,0,1
anomaly_01.mp4,126,0.35114522834919626,0.0,1,0,0,0,1
anomaly_01.mp4,127,0.3504899935796857,0.0,1,0,0,0,1
anomaly_01.mp4,128,0.3498729879884195,0.0,1,0,0,0,1
anomaly_01.mp4,129,0.3502684065250226,0.0,1,0,0,0,1
anomaly_01.mp4,130,0.3497544724920469,0.0,1,0,0,0,1
anomaly_01.mp4,131,0.3499332033970859,0.0,1,0,0,0,1
anomaly_01.mp4,132,0.34390669611411795,0.0,1,0,0,0,1
anomaly_01.mp4,133,0.34095098806998675,0.0,1,0,0,0,1
anomaly_01.mp4,134,0.3652601666259822,0.0,1,0,0,0,1
anomaly_01.mp4,135,0.368584253143581,0.0,1,0,0,0,1
anomaly_01.mp4,136,0.37112856394135935,0.0,1,0,0,0,1
anomaly_01.mp4,137,0.3667184779857659,0.0,1,0,0,0,1
anomaly_01.mp4,138,0.3678448595701411,0.0,1,0,0,0,1
anomaly_01.mp4,139,0.3770863726119084,0.0,1,0,0,0,1
anomaly_01.mp4,140,0.38293862957895425,0.0,1,0,0,0,1
anomaly_01.mp4,141,0.3908245972252189,0.0,1,0,0,0,1
anomaly_01.mp4,142,0.4209834749531183,0.0,1,0,0,0,1
anomaly_01.mp4,143,0.43204821899962553,0.0,1,0,0,0,1
anomaly_01.mp4,144,0.4086391796877251,0.0,1,0,0,0,1
anomaly_01.mp4,145,0.4011844248507259,0.0,1,0,0,0,1
anomaly_01.mp4,146,0.3917437223203706,0.0,1,0,0,0,1
anomaly_01.mp4,147,0.3845943131491367,0.0,1,0,0,0,1
anomaly_01.mp4,148,0.40674532121374796,0.0,1,0,0,0,1
anomaly_01.mp4,149,0.4151802457461902,0.0,1,0,0,0,1
anomaly_01.mp4,150,0.415260239390894,0.0,1,0,0,0,1
anomaly_01.mp4,151,0.4155353030182596,0.0,1,0,0,0,1
anomaly_01.mp4,152,0.4190980761809442,0.0,1,0,0,0,1
anomaly_01.mp4,153,0.4201762559338628,0.0,1,0,0,0,1
anomaly_01.mp4,154,0.4542046146364858,0.0,1,0,0,0,1
anomaly_01.mp4,155,0.46861480478719386,0.0,1,0,0,0,1
anomaly_01.mp4,156,0.47284864502307755,0.0,1,0,0,0,1
anomaly_01.mp4,157,0.4473515068184497,0.0,1,0,0,0,1
anomaly_01.mp4,158,0.4383323877897662,0.0,1,0,0,0,1
anomaly_01.mp4,159,0.43542401476770465,0.0,1,0,0,0,1
anomaly_01.mp4,160,0.4414285487534168,0.0,1,0,0,0,1
anomaly_01.mp4,161,0.4446043652201297,0.0,1,0,0,0,1
anomaly_01.mp4,162,0.44613622627745525,0.0,1,0,0,0,1
anomaly_01.mp4,163,0.433930775268891,0.0,1,0,0,0,1
anomaly_01.mp4,164,0.4297656458705508,0.0,1,0,0,0,1
anomaly_01.mp4,165,0.4274871704069483,0.0,1,0,0,0,1
anomaly_01.mp4,166,0.4264577626508981,0.0,1,0,0,0,1
anomaly_01.mp4,167,0.4264000924536049,0.0,1,0,0,0,1
anomaly_01.mp4,168,0.436256201771054,0.0,1,0,0,0,1
anomaly_01.mp4,169,0.4373764077172382,0.0,1,0,0,0,1
anomaly_01.mp4,170,0.4421830394565707,0.0,1,0,0,0,1
anomaly_01.mp4,171,0.448764323944791,0.0,1,0,0,0,1
anomaly_01.mp4,172,0.45200067373571073,0.0,1,0,0,0,1
