video_id,frame_num,crowd_density,loitering,no_concealment,low_concealment,med_concealment,high_concealment,rbp
anomaly_01.mp4,17,0.0,-1,0,0,0,0,1
anomaly_01.mp4,34,0.0,-1,0,0,0,0,1
anomaly_01.mp4,51,0.43090812357938074,0.0,1,0,0,0,1
anomaly_01.mp4,68,0.42473189419354185,0.0,1,0,0,0,1
anomaly_01.mp4,85,0.42315903318171877,0.0,1,0,0,0,1
anomaly_01.mp4,102,0.4357210534740261,0.0,1,0,0,0,1
anomaly_01.mp4,119,0.0,0.0,0,0,0,0,1
anomaly_01.mp4,136,0.0,0.0,0,0,0,0,1
anomaly_01.mp4,153,0.0,0.0,0,0,0,0,1
anomaly_01.mp4,170,0.4333883944459558,1.5,1,0,0,0,1
anomaly_01.mp4,187,0.5316217590143424,1.0,1,0,0,0,1
anomaly_01.mp4,204,0.4161343432909537,0.5,1,0,0,0,1
anomaly_01.mp4,221,0.33015959468806005,0.0,1,0,0,0,1
anomaly_01.mp4,238,0.2971149874715593,0.5,1,0,0,0,1
anomaly_01.mp4,255,0.2910067103296872,1.0,1,0,0,0,1
anomaly_01.mp4,272,0.4086998282100467,0.5,1,0,0,0,1
anomaly_01.mp4,289,0.446530786753101,0.0,1,0,0,0,1
anomaly_01.mp4,306,0.3666196664439667,0.5,1,0,0,0,1
anomaly_01.mp4,323,0.0,0.5,0,0,0,0,1
anomaly_01.mp4,340,0.0,0.5,0,0,0,0,1
anomaly_01.mp4,357,0.0,0.5,0,0,0,0,1
anomaly_01.mp4,374,0.3348392858074097,2.6246692913372702,1,0,0,0,1
anomaly_01.mp4,391,0.3673992820407648,2.160246899469287,1,0,0,0,1
anomaly_01.mp4,408,0.3046872474255906,1.699673171197595,1,0,0,0,1
anomaly_01.mp4,425,0.34039175885178946,1.247219128924647,1,0,0,0,1
anomaly_01.mp4,442,0.32483372747674366,0.816496580927726,1,0,0,0,1
anomaly_01.mp4,459,0.32876108241240826,0.4714045207910317,1,0,0,0,1
anomaly_01.mp4,476,0.0,0.4714045207910317,0,0,0,0,1
anomaly_01.mp4,493,0.0,0.4714045207910317,0,0,0,0,1
anomaly_01.mp4,510,0.0,0.4714045207910317,0,0,0,0,1
anomaly_01.mp4,527,0.0,0.4714045207910317,0,0,0,0,1
anomaly_01.mp4,544,0.0,0.4714045207910317,0,0,0,0,1
anomaly_01.mp4,561,0.0,0.4714045207910317,0,0,0,0,1
anomaly_01.mp4,578,0.0,0.4714045207910317,0,0,0,0,1
anomaly_01.mp4,595,0.0,0.4714045207910317,0,0,0,0,1
anomaly_01.mp4,612,0.3766122787382831,2.345207879911715,1,0,0,0,1
anomaly_01.mp4,629,0.3827870990115419,1.920286436967152,1,0,0,0,1
anomaly_01.mp4,646,0.35998971544040614,1.5,1,0,0,0,1
anomaly_01.mp4,663,0.37195718537998346,1.0897247358851685,1,0,0,0,1
anomaly_01.mp4,680,0.3410133817175165,0.7071067811865476,1,0,0,0,1
anomaly_01.mp4,697,0.3167433893783406,0.4330127018922193,1,0,0,0,1
anomaly_01.mp4,714,0.3102119769298497,0.5,1,0,0,0,1
anomaly_01.mp4,731,0.3337279289713327,0.82915619758885,1,0,0,0,1
anomaly_01.mp4,748,0.34165797702883083,1.224744871391589,1,0,0,0,1
anomaly_01.mp4,765,0.34187646940972627,1.6393596310755,1,0,0,0,1
anomaly_01.mp4,782,0.3348737313502094,2.0615528128088303,1,0,0,0,1
anomaly_01.mp4,799,0.35734735944932555,2.48746859276655,1,0,0,0,1
anomaly_01.mp4,816,0.3297519969858816,2.9154759474226504,1,0,0,0,1
anomaly_01.mp4,833,0.35034800582570824,3.344772040064913,1,0,0,0,1
anomaly_01.mp4,850,0.3434480166033609,3.774917217635375,1,0,0,0,1
anomaly_01.mp4,867,0.34177354411303895,4.205650960315181,1,0,0,0,1
anomaly_01.mp4,884,0.361252706994037,4.636809247747852,1,0,0,0,1
anomaly_01.mp4,901,0.35644044729800345,5.0682837331783235,1,0,0,0,1
anomaly_01.mp4,918,0.34955770108786055,5.5,1,0,0,0,1
anomaly_01.mp4,935,0.3851589701772582,5.931905258852336,1,0,0,0,1
anomaly_01.mp4,952,0.35973258082723686,6.363961030678928,1,0,0,0,1
anomaly_01.mp4,969,0.36387613404872354,6.796138609534093,0,1,0,0,1
anomaly_01.mp4,986,0.0,6.796138609534093,0,0,0,0,1
anomaly_01.mp4,1003,0.0,6.796138609534093,0,0,0,0,1
anomaly_01.mp4,1020,0.0,6.796138609534093,0,0,0,0,1
anomaly_01.mp4,1037,0.0,6.796138609534093,0,0,0,0,1
